"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"sp|Q6YR01|KAD_ONYPE"	"to_be_predicted"	217	0	0	0.00525	0.00196	0.00288	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"sp|Q6YR34|SYI_ONYPE"	"to_be_predicted"	900	0	0	0.37478	0.00025	0.01582	0	0	0	9	4	0	0	2	0	0	1	0	0	0	1	0	1	1	3	1	1	3	1	3
"sp|Q6YR36|RSGA_ONYPE"	"to_be_predicted"	306	0	0	0.05432	0.01997	0.01089	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	0	1
"sp|Q6YR37|GLYA_ONYPE"	"to_be_predicted"	416	0	0	0.09093	0.00277	0.01504	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YR48|TPIS_ONYPE"	"to_be_predicted"	274	0	0	0.03767	0.00114	0.17226	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0
"sp|Q6YR50|PYRH_ONYPE"	"to_be_predicted"	241	0	0	0.36107	0.02308	0.0839	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YR57|ACKA_ONYPE"	"to_be_predicted"	410	0	0	0.41484	0.00083	0.01519	0	0	0	5	3	0	0	2	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	2
"tr|Q6YR62|Q6YR62_ONYPE"	"to_be_predicted"	819	0	0	0.05022	0.0011	0.00066	0	0	0	15	0	0	0	2	0	0	1	0	0	0	1	0	0	0	6	0	2	1	2	3
"tr|Q6YR73|Q6YR73_ONYPE"	"to_be_predicted"	434	0	0	0.189720000000001	0.00051	0.03528	0	0	0	7	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"sp|Q6YR75|SYC_ONYPE"	"to_be_predicted"	438	0	0	0.47256	0.01025	0.01822	0	0	0	4	3	0	0	2	0	0	1	0	0	0	0	1	0	3	3	0	3	1	1	2
"sp|Q6YR76|SYE_ONYPE"	"to_be_predicted"	449	0	0	0.48175	0.24152	0.04216	0	0	1	4	2	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	1	1	1	1
"sp|Q6YR88|SYD_ONYPE"	"to_be_predicted"	586	0	0	0.0258	0.01462	0.01038	0	0	0	8	5	0	0	1	0	0	0	0	0	0	0	0	1	3	3	1	1	4	2	1
"sp|Q6YR90|MNMA_ONYPE"	"to_be_predicted"	378	0	0	0.1447	0.14068	0.01315	0	0	1	8	2	0	1	2	0	0	0	0	0	0	0	0	0	1	6	0	1	0	3	3
"sp|Q6YR94|CH60_ONYPE"	"to_be_predicted"	536	0	0	0.27778	0.00119	0.00463	0	0	0	6	1	0	0	2	0	0	0	0	0	0	2	0	0	1	2	0	2	1	2	1
"sp|Q6YRC6|OBG_ONYPE"	"to_be_predicted"	422	0	0	0.03583	0.00914	0.00168	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YRD2|SYS_ONYPE"	"to_be_predicted"	424	0	0	0.0318	0	0.00309	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YRJ6|SYV_ONYPE"	"to_be_predicted"	882	0	0	0.03116	0.00386	0.00093	0	0	0	11	2	0	0	7	0	0	1	0	0	0	3	0	1	0	5	0	0	1	5	5
"sp|Q6YRK2|RL9_ONYPE"	"to_be_predicted"	849	0.666	2	42.8531900000003	19.51436	0.01516	1	0	2	8	6	0	1	2	0	0	0	0	0	0	0	2	1	2	3	1	3	1	2	3
"sp|P60402|RL2_ONYPE"	"to_be_predicted"	276	0	0	0.00629	0.00018	0.38669	0	56	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"sp|P60455|RL3_ONYPE"	"to_be_predicted"	157	0	0	0.06105	0.05934	0.20237	0	42	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
"sp|P60554|KGUA_ONYPE"	"to_be_predicted"	212	0	0	0.04337	0.04319	0.05594	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	1
"sp|P60743|RL24_ONYPE"	"to_be_predicted"	79	0	0	0.00023	0.00023	0.16952	0	29	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
"sp|P60918|SYH_ONYPE"	"to_be_predicted"	422	0	0	0.20789	0	0.01404	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"sp|P61067|RL4_ONYPE"	"to_be_predicted"	207	0	0	0.0208	0	0.1126	0	22	0	7	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	3	0
"sp|P61308|RRF_ONYPE"	"to_be_predicted"	184	0	0	0.02563	0.01151	0.10847	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"sp|P61337|EFTS_ONYPE"	"to_be_predicted"	274	0	0	0.00036	8E-05	0.11016	0	0	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	2	1	1
"sp|P61692|IF1_ONYPE"	"to_be_predicted"	78	0	0	0.00249	0.00249	0.70986	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
"sp|P62235|RS16_ONYPE"	"to_be_predicted"	87	0	0	0.00032	0.00032	0.49177	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|P62417|PGK_ONYPE"	"to_be_predicted"	398	0	0	0.0182	0.00022	0.02188	0	0	1	3	1	0	0	2	0	0	0	0	0	0	1	0	1	0	2	0	1	1	1	1
"sp|P62439|RL11_ONYPE"	"to_be_predicted"	141	0	0	0.02966	0.01633	0.65272	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"sp|P81958|HSP16_ONYPE"	"to_be_predicted"	137	0	0	0	0	0.1079	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"sp|Q6YPH3|SYN_ONYPE"	"to_be_predicted"	506	0	0	0.17224	0.00036	0.00818	0	0	0	4	3	0	0	2	0	0	0	0	0	0	2	0	0	1	3	0	2	1	3	0
"tr|Q6YPI2|Q6YPI2_ONYPE"	"to_be_predicted"	308	0	0	0.56024	0.00098	0.00601	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	3	0
"sp|Q6YPI4|RL35_ONYPE"	"to_be_predicted"	68	0.581	0	0	0	0.7502	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"sp|Q6YPI5|RL20_ONYPE"	"to_be_predicted"	207	0	1	17.68364	0.80173	0.86688	0	45	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YPI8|ACP_ONYPE"	"to_be_predicted"	76	0	0	0.00055	0.00045	0.23471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q6YPI9|Q6YPI9_ONYPE"	"to_be_predicted"	821	0	0	0.096	0.00176	0.0017	0	0	0	8	2	0	0	2	0	0	2	0	0	0	1	0	1	1	2	0	2	2	1	0
"tr|Q6YPJ0|Q6YPJ0_ONYPE"	"to_be_predicted"	65	0	0	0	0	0.56915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q6YPJ2|Q6YPJ2_ONYPE"	"to_be_predicted"	666	0	4	140.55072	32.90989	0.76664	1	0	2	4	1	0	0	3	0	0	0	0	0	0	1	0	1	1	3	0	1	2	2	1
"tr|Q6YPJ6|Q6YPJ6_ONYPE"	"to_be_predicted"	198	0	0	0.00018	0.00018	0.2511	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|Q6YPK4|Q6YPK4_ONYPE"	"to_be_predicted"	390	0	0	2.78838	0.02014	0.13544	0	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0
"tr|Q6YPL2|Q6YPL2_ONYPE"	"to_be_predicted"	364	0	0	0.01095	0.00968	0.00464	0	0	0	5	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	2
"sp|Q6YPM0|GRPE_ONYPE"	"to_be_predicted"	247	0	0	0.00038	0	0.03062	0	49	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
"tr|Q6YPN7|Q6YPN7_ONYPE"	"to_be_predicted"	209	0	0	0.00841	0.00082	0.01555	0	0	0	5	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0
"tr|Q6YPQ1|Q6YPQ1_ONYPE"	"to_be_predicted"	276	0	0	0.12859	0.02991	0.01272	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q6YPQ8|Q6YPQ8_ONYPE"	"to_be_predicted"	376	0	0	0.00094	0	0.00842	0	0	1	6	4	0	0	2	0	0	1	0	0	0	1	0	0	2	3	1	0	3	0	4
"tr|Q6YPR7|Q6YPR7_ONYPE"	"to_be_predicted"	598	0	1	22.75257	22.69754	0.98052	1	66	1	7	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	2
"tr|Q6YPU2|Q6YPU2_ONYPE"	"to_be_predicted"	563	0	0	0.57154	0.49446	0.01859	0	0	0	6	3	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	2	2	3
"tr|Q6YPU4|Q6YPU4_ONYPE"	"to_be_predicted"	330	0	0	4.02614999999999	0.23059	0.05521	0	0	1	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|Q6YPV0|Q6YPV0_ONYPE"	"to_be_predicted"	295	0	0	0.45331	0.0063	0.077	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
"sp|Q6YPV1|YBEY_ONYPE"	"to_be_predicted"	146	0	0	0.25867	0.25564	0.36943	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YPV2|RS21_ONYPE"	"to_be_predicted"	57	0	0	0	0	0.83438	0	24	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1
"tr|Q6YPV4|Q6YPV4_ONYPE"	"to_be_predicted"	747	0	0	0.03011	0.02372	0.00131	0	0	0	11	5	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	3
"tr|Q6YPV5|Q6YPV5_ONYPE"	"to_be_predicted"	604	0	0	0.07701	8E-05	0.00666	0	46	0	6	1	0	0	3	0	0	2	0	0	0	2	0	0	1	2	0	0	5	0	1
"tr|Q6YPV6|Q6YPV6_ONYPE"	"to_be_predicted"	122	0	0	0.01775	0.00861	0.09417	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
"tr|Q6YPV8|Q6YPV8_ONYPE"	"to_be_predicted"	482	0	0	0.00243	0.00094	0.00238	0	93	1	11	2	0	0	3	0	0	2	0	0	0	0	0	2	1	4	0	1	0	1	6
"tr|Q6YPW1|Q6YPW1_ONYPE"	"to_be_predicted"	169	0	0	0.00095	0.00069	0.41406	0	58	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
"tr|Q6YPX2|Q6YPX2_ONYPE"	"to_be_predicted"	457	0	0	1.63464	1.52629	0.07903	0	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	2	1	0
"tr|Q6YPX3|Q6YPX3_ONYPE"	"to_be_predicted"	394	0	0	0.37157	0	0.0235	0	35	1	7	1	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	2	1	0	2
"tr|Q6YPX5|Q6YPX5_ONYPE"	"to_be_predicted"	363	0	0	4.39912	0.00016	0.0706	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1
"tr|Q6YPY1|Q6YPY1_ONYPE"	"to_be_predicted"	558	0	0	0.52837	0	0.00265	0	0	0	9	2	0	0	2	0	0	3	0	0	0	0	1	1	1	3	0	0	4	2	0
"tr|Q6YPY4|Q6YPY4_ONYPE"	"to_be_predicted"	625	0	0	0.02756	0.00116	0.00028	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0
"sp|Q6YPY9|RS4_ONYPE"	"to_be_predicted"	198	0	0	0.0053	0	0.17843	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0
"tr|Q6YPZ0|Q6YPZ0_ONYPE"	"to_be_predicted"	892	0	10	213.12038	0	0.9956	0	0	0	10	4	0	0	3	0	0	1	1	0	0	2	0	0	3	3	0	1	5	1	2
"tr|Q6YPZ5|Q6YPZ5_ONYPE"	"to_be_predicted"	171	0	1	18.37688	2.79901	0.28356	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q6YQ10|Q6YQ10_ONYPE"	"to_be_predicted"	294	0	0	0.13814	0.01618	0.01458	0	0	0	4	1	0	0	2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	2	1
"tr|Q6YQ14|Q6YQ14_ONYPE"	"to_be_predicted"	370	0.654	1	21.36506	21.3598	0.99411	1	0	0	7	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0
"tr|Q6YQ16|Q6YQ16_ONYPE"	"to_be_predicted"	846	0	0	0.46106	0.03528	0.00187	0	0	1	13	3	0	0	5	0	0	0	0	0	0	0	1	2	2	3	0	1	3	2	2
"tr|Q6YQ23|Q6YQ23_ONYPE"	"to_be_predicted"	138	0	0	0.00053	0.00031	0.0367	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q6YQ43|Q6YQ43_ONYPE"	"to_be_predicted"	537	0.674	1	20.65041	20.64823	0.99885	1	33	1	11	4	0	0	3	0	0	1	0	0	0	0	0	0	4	3	1	1	5	2	1
"tr|Q6YQ48|Q6YQ48_ONYPE"	"to_be_predicted"	1038	0	0	0.51494	0.44115	0.02044	0	0	1	15	3	0	0	6	0	0	0	0	0	0	0	1	2	2	4	0	1	6	2	0
"tr|Q6YQ51|Q6YQ51_ONYPE"	"to_be_predicted"	441	0	0	0.0287	0.00633	0.02876	0	21	0	7	2	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	3	0	0
"tr|Q6YQ54|Q6YQ54_ONYPE"	"to_be_predicted"	204	0	0	0.00759	0.00151	0.02665	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0
"tr|Q6YQ70|Q6YQ70_ONYPE"	"to_be_predicted"	873	0	0	0.4585	0.00604	0.00057	0	0	1	14	5	0	0	4	0	0	0	0	0	0	0	1	2	3	4	0	1	5	3	1
"tr|Q6YQ77|Q6YQ77_ONYPE"	"to_be_predicted"	671	0	0	1.32366	0.00022	0.06271	0	0	0	11	5	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	2	2	1	1
"tr|Q6YQA2|Q6YQA2_ONYPE"	"to_be_predicted"	369	0	0	0.00349	0	0.01472	0	0	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1
"sp|Q6YQA4|TRMD_ONYPE"	"to_be_predicted"	242	0	0	0.10105	0.07388	0.01872	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q6YQA5|RL19_ONYPE"	"to_be_predicted"	118	0	0	0.02201	0.00019	0.22824	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q6YQA7|Q6YQA7_ONYPE"	"to_be_predicted"	401	0	0	0.008	0.00035	0.00639	0	0	0	7	4	0	0	0	0	0	2	0	0	0	0	0	0	3	2	0	1	1	2	1
"tr|Q6YQA9|Q6YQA9_ONYPE"	"to_be_predicted"	345	0	0	0.73882	0.18022	0.14141	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|Q6YQB0|Q6YQB0_ONYPE"	"to_be_predicted"	1571	0	0	0.68832	0.00681	0.00037	0	68	1	20	8	0	0	5	0	0	2	0	0	0	0	0	2	4	6	2	4	2	4	4
"tr|Q6YQB8|Q6YQB8_ONYPE"	"to_be_predicted"	609	0	5	120.54074	22.36509	0.90256	1	0	0	6	4	0	0	4	0	0	0	0	0	0	3	0	1	1	1	1	4	1	2	0
"tr|Q6YQC0|Q6YQC0_ONYPE"	"to_be_predicted"	557	0	0	0.06176	0.00029	0.00611	0	0	1	6	3	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1
"sp|Q6YQC1|END4_ONYPE"	"to_be_predicted"	292	0	0	0.736930000000001	0.72754	0.00578	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	2
"tr|Q6YQD2|Q6YQD2_ONYPE"	"to_be_predicted"	202	0	0	0.04543	0	0.01491	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
"sp|Q6YQD4|ACPS_ONYPE"	"to_be_predicted"	127	0	0	0.81904	0.00096	0.10673	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
"tr|Q6YQD5|Q6YQD5_ONYPE"	"to_be_predicted"	356	0	0	0.10196	0.01384	0.02616	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
"tr|Q6YQG0|Q6YQG0_ONYPE"	"to_be_predicted"	810	0	0	0.06997	0.02648	0.00145	0	0	1	10	2	0	0	4	0	0	0	0	0	0	0	1	2	1	4	0	4	2	2	0
