"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"tr|B1VAG2|B1VAG2_PHYAS"	"to_be_predicted"	437	0	0	0.08071	0	0.01595	0	0	0	6	3	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	1	1	2	2
"tr|B1VAH5|B1VAH5_PHYAS"	"to_be_predicted"	582	0	0	0.01314	0	0.00248	0	0	2	7	4	0	0	2	0	0	3	0	0	0	1	1	0	1	2	0	2	2	0	1
"tr|B1VAJ2|B1VAJ2_PHYAS"	"to_be_predicted"	222	0	0	0.22568	0.02578	0.08252	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	2
"tr|B1VAJ3|B1VAJ3_PHYAS"	"to_be_predicted"	350	0	0	0.26441	0.00137	0.02758	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1
"tr|B1VAJ5|B1VAJ5_PHYAS"	"to_be_predicted"	655	0	0	0.00023	0	0.00114	0	0	0	6	1	0	0	2	0	0	0	0	0	0	0	1	1	0	2	0	1	0	1	2
"sp|B1VAJ9|MIAA_PHYAS"	"to_be_predicted"	290	0	0	0.25815	0.00149	0.05502	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1
"tr|B1VAM5|B1VAM5_PHYAS"	"to_be_predicted"	1354	0	0	0.00596	0.00016	0.00014	0	0	0	18	6	0	0	2	0	0	1	0	0	0	0	1	0	3	7	1	4	4	2	2
"sp|B1VAN5|PNP_PHYAS"	"to_be_predicted"	710	0	0	0.07935	0.00436	0.00332	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	4	2	1
"sp|B1VAP5|GPDA_PHYAS"	"to_be_predicted"	329	0	0	0.63679	0.0307	0.02182	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"tr|B1VAR2|B1VAR2_PHYAS"	"to_be_predicted"	787	0	0	0.23076	0.0008	0.0122	0	0	0	10	2	0	0	2	0	0	1	1	0	0	1	0	0	2	5	1	3	2	4	1
"tr|B1VAS4|B1VAS4_PHYAS"	"to_be_predicted"	199	0	0	5.18605	0.0373	0.04432	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|B1VAX7|MNMA_PHYAS"	"to_be_predicted"	375	0	0	0.02652	0.02401	0.01134	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	1	1
"sp|B1VAY1|DNLJ_PHYAS"	"to_be_predicted"	670	0	0	0.00436	0	0.0003	0	0	2	11	2	0	0	4	0	0	0	0	0	0	2	0	0	0	1	1	0	2	2	0
"tr|B1V8R8|B1V8R8_PHYAS"	"to_be_predicted"	451	0	0	0.00342	0	0.01857	0	0	2	7	1	0	0	0	0	0	1	1	0	0	0	0	1	0	4	0	1	3	0	1
"tr|B1V8S8|B1V8S8_PHYAS"	"to_be_predicted"	215	0	0	0.11465	0.00175	0.05009	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V8T0|B1V8T0_PHYAS"	"to_be_predicted"	427	0	0	0.01569	0.00024	0.00208	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1
"tr|B1V8T9|B1V8T9_PHYAS"	"to_be_predicted"	427	0	0	0.01281	0.00059	0.00254	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
"tr|B1V8U1|B1V8U1_PHYAS"	"to_be_predicted"	215	0	0	0.11671	0.00175	0.05014	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V8V8|B1V8V8_PHYAS"	"to_be_predicted"	856	0	0	0.01569	0	0.0002	0	0	0	15	2	0	0	3	0	0	0	0	0	0	3	0	0	2	4	0	2	2	2	4
"tr|B1V8V9|B1V8V9_PHYAS"	"to_be_predicted"	562	0	0	0.39046	0.36996	0.01631	0	0	1	3	5	0	0	2	0	0	1	0	0	0	1	0	1	3	1	0	1	2	2	1
"sp|B1V8X4|SYN_PHYAS"	"to_be_predicted"	457	0	0	0.24914	0.00245	0.01251	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V8Y8|B1V8Y8_PHYAS"	"to_be_predicted"	165	0	0	0.02051	0.00056	0.08554	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|B1V8Z1|RS4_PHYAS"	"to_be_predicted"	198	0	0	0.00775	0	0.32759	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	3	1	0	0
"tr|B1V8Z2|B1V8Z2_PHYAS"	"to_be_predicted"	882	0	10	220.72159	0	0.99668	0	0	1	8	2	0	0	1	0	0	1	1	0	0	0	0	0	1	2	1	1	3	0	1
"tr|B1V8Z7|B1V8Z7_PHYAS"	"to_be_predicted"	396	0	0	0.06379	0.00345	0.00707	0	0	0	8	2	0	0	1	0	0	1	0	0	0	1	0	1	1	3	1	1	2	2	2
"sp|B1V8Z9|RL35_PHYAS"	"to_be_predicted"	65	0.6	0	0	0	0.46848	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
"tr|B1V900|B1V900_PHYAS"	"to_be_predicted"	294	0	0	2.09034	0.12587	0.1587	0	123	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	4	1
"sp|B1V902|ACP_PHYAS"	"to_be_predicted"	76	0	0	5E-05	5E-05	0.29093	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B1V907|B1V907_PHYAS"	"to_be_predicted"	814	0	0	0.11274	0.00422	0.00575	0	0	0	10	0	0	0	2	0	0	1	0	0	0	1	0	1	0	2	0	1	1	1	1
"tr|B1V908|B1V908_PHYAS"	"to_be_predicted"	212	0	0	0.05151	0.05114	0.04611	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	0	1
"tr|B1V909|B1V909_PHYAS"	"to_be_predicted"	68	0	0	0	0	0.23439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"sp|B1V910|RSMH_PHYAS"	"to_be_predicted"	303	0	0	0.00978	0.00942	0.03388	0	0	0	4	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1
"tr|B1V915|B1V915_PHYAS"	"to_be_predicted"	344	0	1	21.6002	0.00026	0.97662	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0
"tr|B1V916|B1V916_PHYAS"	"to_be_predicted"	134	0	2	44.66402	22.25418	0.96785	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
"tr|B1V931|B1V931_PHYAS"	"to_be_predicted"	517	0	0	8.94563	8.88803	0.39852	0	0	0	10	1	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	0	2	1	2
"tr|B1V946|B1V946_PHYAS"	"to_be_predicted"	192	0	0	0.02567	0.00239	0.19088	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"sp|B1V950|RF1_PHYAS"	"to_be_predicted"	354	0	0	0.00333	0	0.03207	0	0	0	6	3	0	0	2	0	0	0	0	0	0	0	0	1	2	4	0	2	1	1	3
"tr|B1V951|B1V951_PHYAS"	"to_be_predicted"	447	0	0	0.00446	0.00048	0.01919	0	0	0	3	2	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	1
"tr|B1V952|B1V952_PHYAS"	"to_be_predicted"	832	0.602	2	42.4797599999999	30.61098	0.12754	1	0	1	14	3	0	1	2	0	0	0	0	0	0	0	0	0	1	5	2	4	1	2	3
"tr|B1V953|B1V953_PHYAS"	"to_be_predicted"	78	0.576	0	0.00057	7E-05	0.81075	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	0
"tr|B1V954|B1V954_PHYAS"	"to_be_predicted"	144	0	0	0.00092	0.00074	0.17558	0	33	0	2	2	0	0	4	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	2
"sp|B1V955|RS6_PHYAS"	"to_be_predicted"	93	0	0	0.00065	5E-05	0.40741	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|B1V970|B1V970_PHYAS"	"to_be_predicted"	289	0	0	10.17621	0.04416	0.37355	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	1	0	1	3
"tr|B1V972|B1V972_PHYAS"	"to_be_predicted"	209	0	0	0.00023	0	0.01095	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B1V996|B1V996_PHYAS"	"to_be_predicted"	427	0	0	0.01692	0.00147	0.00214	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1
"tr|B1V9A6|B1V9A6_PHYAS"	"to_be_predicted"	713	0.716	1	20.69071	20.69071	0.99986	1	21	0	12	5	0	0	1	0	0	3	0	0	0	1	0	0	4	3	1	2	3	2	3
"tr|B1V9A7|B1V9A7_PHYAS"	"to_be_predicted"	1164	0	1	75.12391	0	0.91291	0	92	3	24	12	0	0	6	0	0	2	0	0	0	2	0	1	6	10	2	8	5	6	6
"tr|B1V9B3|B1V9B3_PHYAS"	"to_be_predicted"	427	0	0	0.00851	0.00059	0.00212	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V9B6|B1V9B6_PHYAS"	"to_be_predicted"	662	0	0	0.30775	0.00348	0.01489	0	0	0	10	2	0	0	2	0	0	0	0	0	0	0	1	0	2	2	0	2	1	0	2
"tr|B1V9B7|B1V9B7_PHYAS"	"to_be_predicted"	819	0	0	0.171100000000001	0.05012	0.00806	0	0	0	18	5	0	0	1	0	0	2	0	0	0	0	0	2	1	6	1	2	1	3	5
"tr|B1V9C8|B1V9C8_PHYAS"	"to_be_predicted"	427	0	0	0.01692	0.00147	0.00214	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1
"tr|B1V9D0|B1V9D0_PHYAS"	"to_be_predicted"	215	0	0	0.07999	0.00175	0.0492	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V9D5|B1V9D5_PHYAS"	"to_be_predicted"	455	0	0	0.04589	0.00019	0.01874	0	0	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	1	2
"tr|B1V9D6|B1V9D6_PHYAS"	"to_be_predicted"	378	0	0	0.09965	0.00367	0.01255	0	0	1	9	7	0	0	2	0	0	0	0	0	0	1	0	0	3	3	1	2	2	2	2
"tr|B1V9D8|B1V9D8_PHYAS"	"to_be_predicted"	277	0	0	0.02026	0	0.01864	0	0	1	5	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1
"tr|B1V9E8|B1V9E8_PHYAS"	"to_be_predicted"	713	0.716	1	20.69071	20.69071	0.99986	1	21	0	11	4	0	0	1	0	0	2	0	0	0	1	0	0	3	3	1	2	3	2	2
"tr|B1V9G3|B1V9G3_PHYAS"	"to_be_predicted"	270	0	0	0.94659	0.02644	0.14265	0	0	0	6	2	0	0	2	0	0	0	0	0	0	0	0	1	1	3	0	2	2	1	0
"tr|B1V9G8|B1V9G8_PHYAS"	"to_be_predicted"	427	0	0	0.01121	0.00148	0.00215	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V9I3|B1V9I3_PHYAS"	"to_be_predicted"	638	0	7	134.12328	39.15073	0.99747	1	0	1	4	2	0	0	2	0	0	0	0	0	0	1	0	0	2	3	0	0	1	3	2
"tr|B1V9I7|B1V9I7_PHYAS"	"to_be_predicted"	191	0	0	0.00043	0.00043	0.01494	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B1V9L7|B1V9L7_PHYAS"	"to_be_predicted"	209	0	0	0.00132	0	0.02491	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
"tr|B1V9R0|B1V9R0_PHYAS"	"to_be_predicted"	363	0	0	0.00259	0.0016	0.00431	0	0	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1
"tr|B1V9S8|B1V9S8_PHYAS"	"to_be_predicted"	209	0	0	0.00116	0	0.02491	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
"tr|B1V9T4|B1V9T4_PHYAS"	"to_be_predicted"	427	0	0	0.01267	0.00133	0.00221	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1V9T6|B1V9T6_PHYAS"	"to_be_predicted"	215	0	0	0.40249	0.00203	0.05127	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"tr|B1V9U5|B1V9U5_PHYAS"	"to_be_predicted"	1164	0	2	77.0567100000001	0	0.95562	0	71	3	26	11	0	0	3	0	0	3	0	0	0	0	0	0	6	10	1	10	5	5	5
"tr|B1V9X8|B1V9X8_PHYAS"	"to_be_predicted"	1164	0	1	70.09994	0	0.90733	0	93	3	24	11	0	0	6	0	0	2	0	0	0	2	0	1	5	11	2	8	5	7	5
"tr|B1V9Y7|B1V9Y7_PHYAS"	"to_be_predicted"	215	0	0	0.43966	0.00289	0.05225	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"tr|B1V9Z3|B1V9Z3_PHYAS"	"to_be_predicted"	195	0	0	0.836649999999999	0.3557	0.31885	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"tr|B1VA14|B1VA14_PHYAS"	"to_be_predicted"	597	0	0	0.00054	0.00018	0.0006	0	0	1	10	3	0	0	2	0	0	1	0	0	0	2	0	1	0	2	0	2	2	1	0
"sp|B1VA46|SYH_PHYAS"	"to_be_predicted"	415	0	0	0.50734	0	0.02147	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	2	0
"tr|B1VA48|B1VA48_PHYAS"	"to_be_predicted"	435	0	0	6.92066999999999	6.83443	0.34231	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1
"tr|B1VA50|B1VA50_PHYAS"	"to_be_predicted"	302	0	0	0.015	9E-05	0.03712	0	0	0	6	2	0	0	2	0	0	0	0	0	0	0	1	0	1	2	0	2	1	1	0
"tr|B1VA55|B1VA55_PHYAS"	"to_be_predicted"	72	0	0	0	0	0.64507	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	2
"tr|B1VA57|B1VA57_PHYAS"	"to_be_predicted"	151	0	0	0.05631	0.00334	0.22814	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"sp|B1VA58|RS9_PHYAS"	"to_be_predicted"	130	0	0	0.1067	0.00998	0.3359	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	1
"tr|B1VA60|B1VA60_PHYAS"	"to_be_predicted"	439	0	0	0.0153	0.00948	0.00715	0	0	1	3	3	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1	3	0	0	0
"tr|B1VA67|B1VA67_PHYAS"	"to_be_predicted"	156	0	0	0	0	0.40767	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"tr|B1VA69|B1VA69_PHYAS"	"to_be_predicted"	140	0	0	0.07663	0.05976	0.04066	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"tr|B1VA71|B1VA71_PHYAS"	"to_be_predicted"	335	0	0	0.09296	0.05793	0.02866	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	1
"tr|B1VA72|B1VA72_PHYAS"	"to_be_predicted"	401	0	0	0.21925	0.0002	0.02513	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1VA73|B1VA73_PHYAS"	"to_be_predicted"	288	0	0	0.0136	0.01003	0.03091	0	0	0	3	1	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	2	0	0	1
"tr|B1VA76|B1VA76_PHYAS"	"to_be_predicted"	300	0	8	167.03219	36.42936	0.78975	1	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0
"sp|B1VA77|RRF_PHYAS"	"to_be_predicted"	184	0	0	0.00078	0.00038	0.17598	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1
"sp|B1VA79|EFTS_PHYAS"	"to_be_predicted"	277	0	0	0.001	4E-05	0.09002	0	0	0	6	2	0	0	1	0	0	0	0	0	0	0	0	2	0	2	1	1	1	2	2
"sp|B1VA80|RS2_PHYAS"	"to_be_predicted"	260	0	0	0.03735	0	0.05359	0	21	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0
"tr|B1VA82|B1VA82_PHYAS"	"to_be_predicted"	214	0	0	0.01508	0.00595	0.20337	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|B1VA96|B1VA96_PHYAS"	"to_be_predicted"	918	0	0	0.21049	0.00097	0.00049	0	0	0	7	5	0	0	2	0	0	1	0	0	0	0	2	0	2	4	0	3	3	1	2
"tr|B1VA98|B1VA98_PHYAS"	"to_be_predicted"	336	0	0	0.0437	0.0171	0.02023	0	0	1	6	1	0	0	1	0	0	2	0	0	0	0	1	0	1	1	0	0	2	0	1
"tr|B1VAA1|B1VAA1_PHYAS"	"to_be_predicted"	557	0	0	0.09096	0	0.0042	0	0	1	5	1	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	2	1	0
"tr|B1VAA2|B1VAA2_PHYAS"	"to_be_predicted"	1530	0	0	8.34113000000001	0.0046	0.00074	0	0	2	11	6	0	1	6	0	0	2	0	0	0	3	1	1	6	5	0	3	5	4	4
"tr|B1VAA3|B1VAA3_PHYAS"	"to_be_predicted"	334	0	0	0.717449999999999	0.41698	0.05954	0	0	1	3	2	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2
