"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"lcl|CP015149.1_prot_AOF54561.1_13"	"to_be_predicted"	95	0	0	0.00118	0	0.41394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54562.1_14"	"to_be_predicted"	114	0	0	0.02215	0.02199	0.25333	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
"lcl|CP015149.1_prot_AOF54563.1_15"	"to_be_predicted"	79	0.615	0	0.00054	3E-05	0.66273	0	0	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	1	2	1	0
"lcl|CP015149.1_prot_AOF54564.1_16"	"to_be_predicted"	849	0.662	2	43.0342200000002	19.525	0.01951	1	0	2	9	6	0	1	2	0	0	0	0	0	0	0	2	1	2	3	1	3	1	2	3
"lcl|CP015149.1_prot_AOF54565.1_17"	"to_be_predicted"	447	0	0	0.00703	0.00394	0.01483	0	0	0	4	1	0	0	4	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	3
"lcl|CP015149.1_prot_AOF54566.1_18"	"to_be_predicted"	351	0	0	0.00216	0	0.02435	0	0	1	6	3	0	0	2	0	0	0	0	0	0	1	0	1	2	2	0	4	1	1	1
"lcl|CP015149.1_prot_AOF54567.1_19"	"to_be_predicted"	185	0	0	0.65238	0.00434	0.04866	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"lcl|CP015149.1_prot_AOF54568.1_20"	"to_be_predicted"	323	0	0	0.00338	0	0.03046	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0
"lcl|CP015149.1_prot_AOF54569.1_21"	"to_be_predicted"	196	0	0	0.03356	0.00106	0.22989	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54570.1_22"	"to_be_predicted"	882	0	0	0.0326	0.00386	0.00094	0	0	0	11	2	0	0	7	0	0	2	0	0	0	2	0	1	1	5	0	0	1	4	6
"lcl|CP015149.1_prot_AOF54571.1_23"	"to_be_predicted"	185	0	5	108.63242	42.19737	0.02736	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54572.1_24"	"to_be_predicted"	588	0	0	0.05682	7E-05	0.00041	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	3	0
"lcl|CP015149.1_prot_AOF54573.1_25"	"to_be_predicted"	277	0	4	109.60766	31.93744	0.41762	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54574.1_26"	"to_be_predicted"	160	0	0	0.0087	0	0.34591	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
"lcl|CP015149.1_prot_AOF54575.1_27"	"to_be_predicted"	126	0	0	0	0	0.77211	0	48	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54576.1_28"	"to_be_predicted"	86	0	0	0	0	0.02459	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54577.1_29"	"to_be_predicted"	173	0	0	0.00542	0.00332	0.62961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54578.1_30"	"to_be_predicted"	87	0	0	13.58433	11.52479	0.17001	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54579.1_31"	"to_be_predicted"	166	0	0	0.01651	0	0.05287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54580.1_32"	"to_be_predicted"	1032	0.628	2	43.19134	21.53961	0.99063	1	0	0	18	2	0	0	4	0	0	1	0	0	0	3	0	2	1	6	0	3	3	2	6
"lcl|CP015149.1_prot_AOF54581.1_33"	"to_be_predicted"	137	0	0	0	0	0.13152	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54582.1_34"	"to_be_predicted"	108	0.622	1	22.80126	22.80126	0.0424	1	71	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0
"lcl|CP015149.1_prot_AOF54583.1_35"	"to_be_predicted"	920	0	8	207.98806	1.01717	0.96953	0	0	1	9	2	0	0	2	0	0	0	0	0	0	1	0	1	0	4	0	1	3	2	1
"lcl|CP015149.1_prot_AOF54584.1_36"	"to_be_predicted"	376	0	1	21.41208	21.1484	0.95276	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54585.1_37"	"to_be_predicted"	95	0	1	22.98082	22.96173	0.98279	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54586.1_38"	"to_be_predicted"	84	0.654	1	17.20526	17.11914	0.83228	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54587.1_39"	"to_be_predicted"	119	0	2	44.10962	3.13396	0.81909	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54588.1_40"	"to_be_predicted"	350	0	1	18.9855	0	0.69627	0	0	2	3	3	0	0	1	0	0	0	0	0	0	1	0	0	3	2	0	3	3	0	0
"lcl|CP015149.1_prot_AOF54589.1_41"	"to_be_predicted"	847	0	0	0.01504	0	8E-05	0	0	1	12	4	0	0	4	0	0	0	0	0	0	1	1	1	2	3	0	1	2	4	2
"lcl|CP015149.1_prot_AOF54590.1_42"	"to_be_predicted"	91	0	0	4.23544	0.00053	0.32815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54591.1_43"	"to_be_predicted"	80	0	0	0.9427	0.24601	0.44045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"lcl|CP015149.1_prot_AOF54592.1_44"	"to_be_predicted"	72	0.618	1	22.6756	22.67507	0.33576	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54593.1_45"	"to_be_predicted"	151	0.586	1	21.46904	21.46904	0.50643	1	0	1	3	2	0	0	3	0	0	1	0	0	0	0	0	1	2	2	0	0	3	2	0
"lcl|CP015149.1_prot_AOF54594.1_46"	"to_be_predicted"	122	0	1	20.54046	0.00035	0.80881	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
"lcl|CP015149.1_prot_AOF54595.1_47"	"to_be_predicted"	173	0.707	1	20.47248	20.47237	0.03428	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0
"lcl|CP015149.1_prot_AOF54596.1_48"	"to_be_predicted"	118	0	0	0.02885	0.02882	0.25228	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54597.1_49"	"to_be_predicted"	150	0	3	67.58801	10.2315	0.53918	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54598.1_50"	"to_be_predicted"	73	0	1	21.52286	13.80725	0.76375	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0
"lcl|CP015149.1_prot_AOF54599.1_51"	"to_be_predicted"	145	0	3	59.66123	33.15541	0.85333	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54600.1_52"	"to_be_predicted"	574	0.619	6	143.47229	33.78935	0.99244	1	0	0	9	3	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	2	0	1	0
"lcl|CP015149.1_prot_AOF54601.1_53"	"to_be_predicted"	597	0	6	130.1774	21.51814	0.99701	1	0	0	5	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	2	1
"lcl|CP015149.1_prot_AOF54602.1_54"	"to_be_predicted"	390	0	0	2.88111	0.0204	0.13683	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0
"lcl|CP015149.1_prot_AOF54603.1_55"	"to_be_predicted"	510	0	12	262.5836	22.50076	0.52929	1	21	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0
"lcl|CP015149.1_prot_AOF54604.1_56"	"to_be_predicted"	219	0.62	6	129.52718	42.68988	0.9079	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54605.1_57"	"to_be_predicted"	305	0	0	0.173540000000001	0.00419	0.09662	0	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0
"lcl|CP015149.1_prot_AOF54606.1_58"	"to_be_predicted"	552	0	0	0.00161	0.00146	0.00041	0	0	0	6	1	0	0	3	0	0	1	0	0	0	1	0	0	0	2	0	1	2	0	1
"lcl|CP015149.1_prot_AOF54607.1_59"	"to_be_predicted"	197	0	0	0.00697	0.00089	0.14491	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0
"lcl|CP015149.1_prot_AOF54608.1_60"	"to_be_predicted"	87	0	0	0	0	0.69371	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"lcl|CP015149.1_prot_AOF54609.1_61"	"to_be_predicted"	160	0	0	0.00142	0.00093	0.42895	0	0	0	3	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1
"lcl|CP015149.1_prot_AOF54610.1_62"	"to_be_predicted"	70	0	0	0.00927	0.00458	0.75632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
"lcl|CP015149.1_prot_AOF54611.1_63"	"to_be_predicted"	217	0.682	1	22.51461	22.51461	0.99888	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	1	2	1	1
"lcl|CP015149.1_prot_AOF54612.1_64"	"to_be_predicted"	125	0	0	0	0	0.23059	0	41	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	3	2	0	0
"lcl|CP015149.1_prot_AOF54613.1_65"	"to_be_predicted"	341	0	0	0.04261	0.00124	0.01356	0	0	0	7	2	0	0	2	0	0	2	0	0	0	1	0	2	1	2	0	1	4	2	0
"lcl|CP015149.1_prot_AOF54614.1_66"	"to_be_predicted"	244	0	0	0.00038	0	0.03175	0	47	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
"lcl|CP015149.1_prot_AOF54615.1_67"	"to_be_predicted"	614	0	0	0.11778	0.0095	0.00747	0	39	1	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2
"lcl|CP015149.1_prot_AOF54616.1_68"	"to_be_predicted"	355	0	0	0.87669	0	0.07402	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0
"lcl|CP015149.1_prot_AOF54617.1_69"	"to_be_predicted"	177	0	4	87.68522	20.98521	0.9977	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
"lcl|CP015149.1_prot_AOF54618.1_70"	"to_be_predicted"	92	0	2	45.35999	24.39593	0.2725	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54619.1_71"	"to_be_predicted"	347	0	0	0.01239	0.00069	0.00676	0	21	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54620.1_72"	"to_be_predicted"	454	0	0	0.00637	0	0.00147	0	0	0	10	2	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	1	1	2	1
"lcl|CP015149.1_prot_AOF54621.1_73"	"to_be_predicted"	79	0	0	5.68055	5.68055	0.82669	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
"lcl|CP015149.1_prot_AOF54622.1_74"	"to_be_predicted"	163	0	0	0.0026	0.0024	0.42234	0	0	1	4	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	3	0
"lcl|CP015149.1_prot_AOF54623.1_75"	"to_be_predicted"	857	0	0	0.03075	0.00197	0.00021	0	93	1	9	0	0	0	3	0	0	2	0	0	0	1	0	2	0	4	0	3	1	1	2
"lcl|CP015149.1_prot_AOF54624.1_76"	"to_be_predicted"	276	0	0	0.12926	0.03014	0.01272	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54625.1_77"	"to_be_predicted"	397	0	0	0.31883	0.30678	0.00788	0	0	1	6	1	0	0	1	0	0	0	0	0	0	0	0	1	1	3	0	0	3	1	1
"lcl|CP015149.1_prot_AOF54626.1_78"	"to_be_predicted"	272	0	0	0.02278	4E-05	0.03843	0	0	1	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	1
"lcl|CP015149.1_prot_AOF54627.1_79"	"to_be_predicted"	74	0	0	0.02196	0.02196	0.77105	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54628.1_80"	"to_be_predicted"	571	0	0	0.09973	0.00048	0.00661	0	0	0	8	6	0	0	2	0	0	0	0	0	0	2	0	0	2	1	0	1	1	2	1
"lcl|CP015149.1_prot_AOF54629.1_81"	"to_be_predicted"	61	0	1	21.01582	21.01582	0.4923	1	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"lcl|CP015149.1_prot_AOF54630.1_82"	"to_be_predicted"	263	0	0	0.07549	0.07515	0.01531	0	0	0	6	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"lcl|CP015149.1_prot_AOF54631.1_83"	"to_be_predicted"	402	0.785	2	44.50946	22.65482	0.33949	1	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	3	1
"lcl|CP015149.1_prot_AOF54632.1_84"	"to_be_predicted"	416	0.643	2	39.71775	20.29997	0.94426	1	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	1	2	1
"lcl|CP015149.1_prot_AOF54633.1_85"	"to_be_predicted"	334	0	6	131.30497	22.75403	0.896	1	50	1	8	1	0	0	4	0	0	2	0	0	0	1	1	0	1	3	0	1	2	0	3
"lcl|CP015149.1_prot_AOF54634.1_86"	"to_be_predicted"	280	0.573	5	125.41826	22.57549	0.9997	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54635.1_87"	"to_be_predicted"	417	0	0	0.01521	0.00249	0.00405	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54636.1_88"	"to_be_predicted"	598	0	1	22.72119	22.69598	0.99236	1	63	1	7	2	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	3
"lcl|CP015149.1_prot_AOF54637.1_89"	"to_be_predicted"	70	0	1	20.49748	15.7988	0.99178	1	23	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"lcl|CP015149.1_prot_AOF54638.1_90"	"to_be_predicted"	206	0.745	1	22.39031	22.38995	0.90641	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54639.1_91"	"to_be_predicted"	394	0.631	1	21.65531	21.65284	0.99667	1	0	0	8	1	0	0	4	0	0	0	0	0	0	3	0	0	0	1	0	1	1	1	1
"lcl|CP015149.1_prot_AOF54640.1_92"	"to_be_predicted"	106	0	2	42.48594	31.41459	0.81427	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54641.1_93"	"to_be_predicted"	73	0.655	1	22.16288	22.16288	0.90413	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54642.1_94"	"to_be_predicted"	116	0.81	1	20.22616	20.22616	0.3243	1	25	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	4
"lcl|CP015149.1_prot_AOF54643.1_95"	"to_be_predicted"	323	0	0	0.0035	0.00068	0.0165	0	0	1	5	2	0	0	2	0	0	0	0	0	0	1	1	0	1	2	0	1	0	3	1
"lcl|CP015149.1_prot_AOF54644.1_96"	"to_be_predicted"	68	0.638	1	22.55034	22.55026	0.62777	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54645.1_97"	"to_be_predicted"	368	0	0	0.01399	0	0.04691	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54646.1_98"	"to_be_predicted"	562	0	0	0.04494	0.0061	0.00232	0	0	0	8	3	0	0	1	0	0	1	0	0	0	0	1	0	1	5	0	2	2	2	1
"lcl|CP015149.1_prot_AOF54647.1_99"	"to_be_predicted"	287	0	0	1.22888	0.00022	0.22409	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0
"lcl|CP015149.1_prot_AOF54648.1_100"	"to_be_predicted"	268	0	0	0.18277	0.00359	0.03618	0	0	0	5	2	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	2	0	2
"lcl|CP015149.1_prot_AOF54649.1_101"	"to_be_predicted"	563	0	0	0.437210000000001	0.39256	0.01473	0	0	0	6	3	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	2	2	3
"lcl|CP015149.1_prot_AOF54650.1_102"	"to_be_predicted"	92	0	0	0	0	0.49489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54651.1_103"	"to_be_predicted"	329	0	0	3.97335	0.0811	0.06491	0	0	1	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"lcl|CP015149.1_prot_AOF54652.1_104"	"to_be_predicted"	139	0	0	0.03389	0.03008	0.29771	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54653.1_105"	"to_be_predicted"	147	0	0	0.01594	0.00089	0.09818	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
"lcl|CP015149.1_prot_AOF54654.1_106"	"to_be_predicted"	465	0	0	0.00707	0	0.00344	0	61	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	2	2	2
"lcl|CP015149.1_prot_AOF54655.1_107"	"to_be_predicted"	604	0	0	0.00642	0	0.00204	0	0	2	10	3	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	2	1	1
"lcl|CP015149.1_prot_AOF54656.1_108"	"to_be_predicted"	452	0	0	0.15888	0.13509	0.0092	0	0	0	9	2	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	1	1	1	2
"lcl|CP015149.1_prot_AOF54657.1_109"	"to_be_predicted"	291	0	0	0.10841	0.00083	0.01343	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
"lcl|CP015149.1_prot_AOF54658.1_110"	"to_be_predicted"	146	0	0	0.26035	0.25569	0.36946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54659.1_111"	"to_be_predicted"	57	0	0	0	0	0.83438	0	24	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1
"lcl|CP015149.1_prot_AOF54660.1_112"	"to_be_predicted"	192	0	0	0.03581	0.01336	0.10876	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0
"lcl|CP015149.1_prot_AOF54661.1_113"	"to_be_predicted"	70	0.64	2	39.76717	32.44876	0.75688	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54662.1_114"	"to_be_predicted"	747	0	0	0.08731	0.07915	0.00373	0	0	0	12	5	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	3
"lcl|CP015149.1_prot_AOF54663.1_115"	"to_be_predicted"	573	0	0	0.06653	0.0108	0.00689	0	26	0	6	1	0	0	3	0	0	0	0	0	0	2	0	0	1	2	0	2	3	0	1
"lcl|CP015149.1_prot_AOF54664.1_116"	"to_be_predicted"	122	0	0	0.25295	0.25262	0.49785	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54665.1_117"	"to_be_predicted"	196	0	0	19.58033	0.00216	0.64776	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54666.1_118"	"to_be_predicted"	206	0	0	0.02102	0.01749	0.51522	0	0	0	5	0	0	0	3	0	0	1	0	0	0	2	1	0	0	2	0	1	1	2	1
"lcl|CP015149.1_prot_AOF54667.1_119"	"to_be_predicted"	153	0	0	0.00036	0	0.28748	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
"lcl|CP015149.1_prot_AOF54668.1_120"	"to_be_predicted"	99	0	0	8.53959999999998	8.53927	0.85168	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
"lcl|CP015149.1_prot_AOF54669.1_121"	"to_be_predicted"	105	0	0	0.00878	0.00878	0.86285	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0
"lcl|CP015149.1_prot_AOF54670.1_122"	"to_be_predicted"	105	0	0	0.96943	0.09361	0.65466	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"lcl|CP015149.1_prot_AOF54671.1_123"	"to_be_predicted"	119	0	0	0.00059	0	0.29427	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"lcl|CP015149.1_prot_AOF54672.1_124"	"to_be_predicted"	657	0	0	0.01899	0.00145	0.00075	0	86	1	9	2	0	0	4	0	0	1	0	0	0	1	0	2	1	3	0	1	1	6	0
"lcl|CP015149.1_prot_AOF54673.1_125"	"to_be_predicted"	94	0	0	0.01377	0.00592	0.50629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lcl|CP015149.1_prot_AOF54674.1_126"	"to_be_predicted"	169	0	0	0.00092	0.00068	0.36802	0	54	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
"lcl|CP015149.1_prot_AOF54675.1_127"	"to_be_predicted"	244	0	6	136.60532	30.34542	0.50031	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0
