"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"tr|B3R0I7|B3R0I7_PHYMT"	"to_be_predicted"	452	0	0	2.117	2.10496	0.08964	0	0	0	2	5	0	0	2	0	0	1	0	0	0	0	0	0	4	2	0	1	1	3	1
"sp|B3R0I8|SYT_PHYMT"	"to_be_predicted"	640	0	0	5.81486	0	0.00202	0	0	1	8	1	0	0	2	0	0	2	0	0	0	1	1	0	1	2	0	2	1	1	1
"tr|B3R0I9|B3R0I9_PHYMT"	"to_be_predicted"	258	0	0	0.0133	0.00649	0.13441	0	0	1	4	2	0	0	2	0	0	1	0	0	0	2	0	0	1	1	1	1	2	0	2
"sp|B3R0J0|RUVB_PHYMT"	"to_be_predicted"	332	0	0	0.02031	0.00643	0.05631	0	0	1	6	6	0	0	1	0	0	1	0	0	0	1	0	0	4	1	1	1	2	2	2
"tr|B3R0J6|B3R0J6_PHYMT"	"to_be_predicted"	211	0.604	5	119.27398	24.05496	0.53277	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3R0K5|B3R0K5_PHYMT"	"to_be_predicted"	385	0	0	0.45925	0.43758	0.04186	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
"tr|B3R0L8|B3R0L8_PHYMT"	"to_be_predicted"	633	0	0	2.88839	0.00072	0.13685	0	0	1	10	4	0	0	0	0	0	2	0	0	0	1	0	1	1	2	0	2	1	2	0
"tr|B3R0L9|B3R0L9_PHYMT"	"to_be_predicted"	838	0	0	0.19817	0.1463	0.01101	0	0	1	20	7	0	0	2	0	0	0	0	0	0	1	0	0	4	7	2	5	1	3	7
"sp|B3R0M3|TSAD_PHYMT"	"to_be_predicted"	329	0	0	8.61285999999997	0.00019	0.21541	0	0	1	5	1	0	0	2	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1
"sp|B3R0N4|AMPA_PHYMT"	"to_be_predicted"	498	0	0	0.27803	0.00394	0.01666	0	0	0	5	2	0	0	2	0	0	1	0	0	0	0	0	2	1	3	0	1	1	1	3
"tr|B3R0R0|B3R0R0_PHYMT"	"to_be_predicted"	601	0.637	2	45.1636400000002	22.4498	0.00499	1	0	1	10	3	0	0	2	0	0	0	0	0	0	1	0	1	1	3	1	2	1	0	4
"sp|B3R0R7|FTSH3_PHYMT"	"to_be_predicted"	599	0	2	47.04998	21.5897	0.89736	1	0	1	12	2	0	0	2	0	0	1	0	0	0	0	0	1	1	3	1	3	1	0	3
"tr|B3QZF5|B3QZF5_PHYMT"	"to_be_predicted"	280	0	1	22.05637	0.16902	0.05707	0	0	0	7	3	0	0	1	0	0	0	0	0	0	0	1	0	1	5	1	1	0	2	5
"tr|B3QZF6|B3QZF6_PHYMT"	"to_be_predicted"	517	0	1	25.64745	5.8805	0.92686	0	0	0	6	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
"sp|B3QZF8|RL34_PHYMT"	"to_be_predicted"	44	0	0	0.00552	0.00552	0.79588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3QZF9|B3QZF9_PHYMT"	"to_be_predicted"	112	0	0	6.08778	0.02035	0.72448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3QZG5|B3QZG5_PHYMT"	"to_be_predicted"	195	0	0	1.75468	3E-05	0.20581	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
"sp|B3QZG6|RL11_PHYMT"	"to_be_predicted"	141	0	0	0.04113	0.02153	0.63441	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3QZG7|B3QZG7_PHYMT"	"to_be_predicted"	231	0	0	0.09072	0.00263	0.30019	0	0	0	4	1	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	3	0	2	0
"sp|B3QZG8|RL10_PHYMT"	"to_be_predicted"	162	0	0	11.50818	0.24647	0.18104	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
"sp|B3QZG9|RL7_PHYMT"	"to_be_predicted"	127	0	0	0.00017	0	0.35717	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"sp|B3QZH0|RPOB_PHYMT"	"to_be_predicted"	1273	0	0	0.06945	0.00056	0.00309	0	0	1	19	4	0	0	4	0	0	0	0	0	0	1	1	0	1	9	0	8	2	2	2
"sp|B3QZH2|RS12_PHYMT"	"to_be_predicted"	137	0	0	0.00489	0	0.31414	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2
"sp|B3QZH3|RS7_PHYMT"	"to_be_predicted"	156	0	0	0.00027	0.00027	0.64568	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0
"sp|B3QZH4|EFG_PHYMT"	"to_be_predicted"	688	0	0	0.04459	0.0004	0.00032	0	0	0	10	4	0	0	2	0	0	1	0	0	0	0	0	1	1	4	1	1	0	4	2
"sp|B3QZH5|EFTU_PHYMT"	"to_be_predicted"	392	0	0	0.04427	0.00127	0.01293	0	0	0	7	3	0	0	0	0	0	1	0	0	0	0	0	0	2	2	1	2	1	1	1
"tr|B3QZI3|B3QZI3_PHYMT"	"to_be_predicted"	205	0	0	0.05388	0.04967	0.01074	0	0	0	3	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
"sp|B3QZK4|HRCA_PHYMT"	"to_be_predicted"	343	0	0	0.13447	0.00298	0.02928	0	0	0	9	1	0	0	3	0	0	0	0	0	0	0	1	1	0	2	0	1	1	0	2
"tr|B3QZK5|B3QZK5_PHYMT"	"to_be_predicted"	235	0	0	0.00055	0	0.1169	0	56	0	4	2	0	0	3	0	0	1	0	0	0	0	0	1	2	5	0	3	3	0	2
"tr|B3QZK6|B3QZK6_PHYMT"	"to_be_predicted"	615	0	0	0.05465	0.00323	0.00458	0	36	0	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3
"tr|B3QZK8|B3QZK8_PHYMT"	"to_be_predicted"	337	0	0	0.09295	0.05593	0.08433	0	0	1	6	1	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	3	2
"tr|B3QZL1|B3QZL1_PHYMT"	"to_be_predicted"	564	0	0	3.63292	3.49403	0.13663	0	0	0	6	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	0
"tr|B3QZM0|B3QZM0_PHYMT"	"to_be_predicted"	925	0	0	0.509069999999999	0	0.00049	0	0	1	13	7	0	0	5	0	0	1	0	0	0	1	0	2	6	3	0	4	0	5	5
"sp|B3QZM3|PTH_PHYMT"	"to_be_predicted"	176	0	0	7.52146000000001	7.49671	0.02313	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	1	1	0
"tr|B3QZM4|B3QZM4_PHYMT"	"to_be_predicted"	192	0	0	0.00079	0.00058	0.06818	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"tr|B3QZM8|B3QZM8_PHYMT"	"to_be_predicted"	671	0	8	157.82062	24.34802	0.88964	1	0	2	9	3	0	0	4	0	0	1	0	0	0	2	0	1	2	3	0	1	5	1	1
"tr|B3QZN0|B3QZN0_PHYMT"	"to_be_predicted"	213	0	0	0.03348	0.00194	0.31365	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|B3QZN3|EFTS_PHYMT"	"to_be_predicted"	279	0	0	0.00015	0	0.0337	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
"tr|B3QZN6|B3QZN6_PHYMT"	"to_be_predicted"	297	0.581	8	180.13317	40.06889	0.97898	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
"tr|B3QZP6|B3QZP6_PHYMT"	"to_be_predicted"	162	0	0	0.00018	0	0.22622	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3QZP7|B3QZP7_PHYMT"	"to_be_predicted"	145	0	0	0.01561	0.01491	0.0143	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"tr|B3QZQ1|B3QZQ1_PHYMT"	"to_be_predicted"	365	0	0	0.00888	0.0043	0.00451	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	2	0
"sp|B3QZS0|SYH_PHYMT"	"to_be_predicted"	423	0	0	0.02996	0	0.01594	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
"tr|B3QZS4|B3QZS4_PHYMT"	"to_be_predicted"	299	0	0	7.76589999999999	0.00057	0.04128	0	0	1	5	1	0	0	3	0	0	0	0	0	0	0	1	1	0	2	0	1	0	1	3
"sp|B3QZS8|RL28_PHYMT"	"to_be_predicted"	62	0	0	0	0	0.7238	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|B3QZT2|RL27_PHYMT"	"to_be_predicted"	96	0	0	0.32746	0.08777	0.06334	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	0	0
"sp|B3QZT4|RL21_PHYMT"	"to_be_predicted"	102	0	0	0.00212	0.00201	0.29621	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|B3QZT5|B3QZT5_PHYMT"	"to_be_predicted"	310	0	0	0.01476	0.00455	0.08019	0	0	0	3	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	1	0	1	1
"tr|B3QZU4|B3QZU4_PHYMT"	"to_be_predicted"	117	0	0	0.02769	0.00127	0.21566	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1
"tr|B3QZU6|B3QZU6_PHYMT"	"to_be_predicted"	377	0	0	0.07242	0.02503	0.02078	0	0	1	9	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	1
"tr|B3QZU7|B3QZU7_PHYMT"	"to_be_predicted"	437	0	0	0.00213	0.00015	0.02759	0	0	2	4	2	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	2
"sp|B3QZV0|RS21_PHYMT"	"to_be_predicted"	55	0	0	0	0	0.72928	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"sp|B3QZV1|YBEY_PHYMT"	"to_be_predicted"	148	0	0	0.31748	0.31151	0.70092	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
"tr|B3QZV2|B3QZV2_PHYMT"	"to_be_predicted"	293	0	0	0.09666	0.00241	0.02429	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	2	2	0	0
"tr|B3QZV4|B3QZV4_PHYMT"	"to_be_predicted"	452	0	0	0.33213	0.3204	0.01614	0	0	0	8	1	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	2	2	1
"sp|B3QZW0|RS4_PHYMT"	"to_be_predicted"	199	0	0	0.00908	0	0.28161	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	1	0
"tr|B3QZW1|B3QZW1_PHYMT"	"to_be_predicted"	887	0	10	216.94447	0	0.99996	0	0	1	11	5	0	0	2	0	0	0	1	0	0	2	0	1	3	4	0	0	6	6	0
"tr|B3QZW3|B3QZW3_PHYMT"	"to_be_predicted"	358	0	0	0.00027	0	0.0218	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	1
"tr|B3QZW5|B3QZW5_PHYMT"	"to_be_predicted"	620	0	0	6.52515	0.06608	0.0168	0	0	0	6	5	1	0	1	0	0	0	0	0	0	2	0	0	2	2	0	2	1	0	3
"sp|B3QZW6|RBFA_PHYMT"	"to_be_predicted"	114	0	0	0.05972	0.04707	0.16602	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3QZX1|B3QZX1_PHYMT"	"to_be_predicted"	157	0	0	0.26092	0.09452	0.04382	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|B3QZX6|B3QZX6_PHYMT"	"to_be_predicted"	283	0	0	0.14391	0.14181	0.01693	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
"tr|B3QZX8|B3QZX8_PHYMT"	"to_be_predicted"	151	0	0	0.01191	0.00855	0.38887	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|B3QZX9|B3QZX9_PHYMT"	"to_be_predicted"	177	0	0	0.00165	0.00099	0.18128	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1
"tr|B3QZY1|B3QZY1_PHYMT"	"to_be_predicted"	139	0	2	40.63356	20.04564	0.97245	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	1
"tr|B3QZY2|B3QZY2_PHYMT"	"to_be_predicted"	145	0	0	0.01618	0.00272	0.37053	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3QZY3|B3QZY3_PHYMT"	"to_be_predicted"	129	0.584	0	0.06008	0.04687	0.27602	0	26	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
"tr|B3QZY5|B3QZY5_PHYMT"	"to_be_predicted"	438	0	0	2.72302	1.95747	0.10578	0	0	0	4	2	0	0	2	0	0	0	0	0	0	2	0	0	2	2	0	4	0	1	1
"tr|B3QZZ0|B3QZZ0_PHYMT"	"to_be_predicted"	104	0	0	0.00038	0	0.45194	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0
"sp|B3QZZ1|RL3_PHYMT"	"to_be_predicted"	219	0	0	0.00103	0.00103	0.08482	0	31	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0
"sp|B3QZZ2|RL4_PHYMT"	"to_be_predicted"	207	0	0	0.11587	0.00017	0.18635	0	22	0	7	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	2	0
"tr|B3QZZ3|B3QZZ3_PHYMT"	"to_be_predicted"	94	0	0	0.00202	0.00134	0.41404	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|B3QZZ4|B3QZZ4_PHYMT"	"to_be_predicted"	280	0	0	0.00651	0	0.27938	0	56	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	1	1	1
"sp|B3QZZ5|RS19_PHYMT"	"to_be_predicted"	93	0	0	0.00354	0.00316	0.39303	0	21	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"sp|B3QZZ6|RL22_PHYMT"	"to_be_predicted"	131	0	0	0.01123	0.01117	0.41796	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
"sp|B3QZZ7|RS3_PHYMT"	"to_be_predicted"	245	0	0	0.00426	0	0.04589	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1
"sp|B3QZZ8|RL16_PHYMT"	"to_be_predicted"	140	0	0	0.0111	0.00403	0.54513	0	0	0	6	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	2
"sp|B3R000|RS17_PHYMT"	"to_be_predicted"	89	0	0	0.00183	0.00183	0.56493	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	1	1
"sp|B3R001|RL14_PHYMT"	"to_be_predicted"	122	0	0	17.05916	16.976	0.76569	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|B3R002|RL24_PHYMT"	"to_be_predicted"	115	0	0	0.0006	0	0.238	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|B3R003|B3R003_PHYMT"	"to_be_predicted"	178	0	0	0.00148	0.00083	0.54224	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
"sp|B3R005|RS8_PHYMT"	"to_be_predicted"	130	0	0	0.06388	0.00235	0.30901	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|B3R006|RL6_PHYMT"	"to_be_predicted"	181	0	0	0.00173	0.00056	0.35003	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"sp|B3R007|RL18_PHYMT"	"to_be_predicted"	117	0	0	0.00849	0	0.28961	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1
"tr|B3R008|B3R008_PHYMT"	"to_be_predicted"	168	0	0	1.17278	0.0019	0.48719	0	0	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1
"sp|B3R010|RL15_PHYMT"	"to_be_predicted"	146	0	0	0.00182	0	0.08269	0	46	1	5	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	1	1	2
"tr|B3R011|B3R011_PHYMT"	"to_be_predicted"	414	0.658	8	204.78325	24.82303	0.92648	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	0	0
