"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"tr|A0A0M1N0S9|A0A0M1N0S9_9MOLU"	"to_be_predicted"	500	0	0	0.00749	0.00057	0.00172	0	0	0	4	3	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	2	0	2	1
"tr|A0A0M1N0U7|A0A0M1N0U7_9MOLU"	"to_be_predicted"	456	0	0	0.654969999999999	0.65175	0.03511	0	0	0	8	4	0	0	1	0	0	0	0	0	0	1	0	0	2	3	1	1	1	3	3
"tr|A0A0M1N0V7|A0A0M1N0V7_9MOLU"	"to_be_predicted"	583	0	0	0.03099	0.0068	0.01095	0	0	0	7	6	0	0	3	0	0	2	0	0	0	2	0	0	2	4	2	1	4	4	1
"tr|A0A0M1N113|A0A0M1N113_9MOLU"	"to_be_predicted"	835	0	0	0.0296	0	0.00139	0	0	1	16	6	0	0	3	0	0	1	0	0	0	0	1	1	2	5	1	3	0	3	4
"tr|A0A0M1N156|A0A0M1N156_9MOLU"	"to_be_predicted"	909	0	0	0.05486	0	0.0019	0	0	1	6	2	0	0	4	0	0	0	0	0	0	2	1	1	0	2	0	2	1	1	2
"tr|A0A0M1N175|A0A0M1N175_9MOLU"	"to_be_predicted"	325	0	0	0.10333	0.00199	0.02483	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
"tr|A0A0M1MZA8|A0A0M1MZA8_9MOLU"	"to_be_predicted"	342	0	0	16.95178	5E-05	0.7122	0	0	1	1	1	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	2
"tr|A0A0M1MZB5|A0A0M1MZB5_9MOLU"	"to_be_predicted"	350	0	0	0.34523	0.06257	0.13873	0	26	1	5	2	0	0	1	0	0	0	0	0	0	0	1	0	2	2	0	2	1	1	1
"tr|A0A0M1MZG5|A0A0M1MZG5_9MOLU"	"to_be_predicted"	187	0	0	0.02587	0.01904	0.02333	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"tr|A0A0M1MZH5|A0A0M1MZH5_9MOLU"	"to_be_predicted"	111	0	0	1.09983	0.00312	0.64584	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"tr|A0A0M1MZH7|A0A0M1MZH7_9MOLU"	"to_be_predicted"	229	0.578	0	0.16099	0.00952	0.19129	0	55	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0
"tr|A0A0M1MZI6|A0A0M1MZI6_9MOLU"	"to_be_predicted"	502	0	0	0.00473	0	0.00103	0	0	0	5	2	0	0	3	0	0	2	0	0	0	1	2	0	2	2	0	2	2	3	0
"tr|A0A0M1MZI7|A0A0M1MZI7_9MOLU"	"to_be_predicted"	86	0	0	0.01028	0.01028	0.88828	0	23	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|A0A0M1MZJ6|A0A0M1MZJ6_9MOLU"	"to_be_predicted"	204	0	0	0.00058	0.00021	0.01709	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
"tr|A0A0M1MZL0|A0A0M1MZL0_9MOLU"	"to_be_predicted"	579	0	0	0.00382	0.00023	0.00151	0	0	0	8	2	0	0	1	0	0	0	0	0	0	0	0	1	1	3	0	0	1	4	1
"tr|A0A0M1MZN0|A0A0M1MZN0_9MOLU"	"to_be_predicted"	325	0	0	0.04743	0.02946	0.04636	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	2	0
"tr|A0A0M1MZN4|A0A0M1MZN4_9MOLU"	"to_be_predicted"	400	0	0	0.13258	0.00101	0.02745	0	0	2	3	3	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	1	4	0
"tr|A0A0M1MZP1|A0A0M1MZP1_9MOLU"	"to_be_predicted"	580	0	0	0.03559	0.00542	0.00182	0	0	1	7	5	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	3	1	1	0
"tr|A0A0M1MZP7|A0A0M1MZP7_9MOLU"	"to_be_predicted"	168	0	0	0.70695	0.11335	0.22084	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|A0A0M1MZQ4|A0A0M1MZQ4_9MOLU"	"to_be_predicted"	763	0	0	0.00799	0	0.00019	0	0	0	6	2	0	0	2	0	0	2	0	0	0	1	0	1	1	2	0	1	1	2	1
"tr|A0A0M1MZQ6|A0A0M1MZQ6_9MOLU"	"to_be_predicted"	840	0	0	0.00591	0	9E-05	0	0	2	10	2	0	0	1	0	0	1	0	0	0	1	0	0	1	4	1	3	2	1	2
"tr|A0A0M1MZR1|A0A0M1MZR1_9MOLU"	"to_be_predicted"	618	0	0	0.31444	0.07965	0.00613	0	0	0	10	1	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	1	1	1	1
"tr|A0A0M1MZR2|A0A0M1MZR2_9MOLU"	"to_be_predicted"	193	0	0	0.00028	0.00028	0.09421	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	2	0
"tr|A0A0M1MZR8|A0A0M1MZR8_9MOLU"	"to_be_predicted"	673	0	8	163.61789	27.35526	0.99355	1	0	1	7	4	0	0	2	0	0	1	0	0	0	3	0	1	2	3	0	1	4	2	2
"tr|A0A0M1MZS3|A0A0M1MZS3_9MOLU"	"to_be_predicted"	150	0	0	0.85922	0.02631	0.57837	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1MZS5|A0A0M1MZS5_9MOLU"	"to_be_predicted"	243	0	0	0.01009	0	0.55317	0	85	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0
"tr|A0A0M1MZS9|A0A0M1MZS9_9MOLU"	"to_be_predicted"	608	0	0	0.02352	0.00615	0.00267	0	33	0	10	3	0	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	2	0	3
"tr|A0A0M1MZT6|A0A0M1MZT6_9MOLU"	"to_be_predicted"	276	0	0	0.045	0.00156	0.00809	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2
"tr|A0A0M1MZU6|A0A0M1MZU6_9MOLU"	"to_be_predicted"	189	0	0	0.17479	0.02011	0.26953	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
"tr|A0A0M1MZV3|A0A0M1MZV3_9MOLU"	"to_be_predicted"	96	0	0	0.20205	0.02921	0.35257	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1
"tr|A0A0M1MZV5|A0A0M1MZV5_9MOLU"	"to_be_predicted"	134	0	0	0.00096	0.0002	0.21012	0	28	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2
"tr|A0A0M1MZW5|A0A0M1MZW5_9MOLU"	"to_be_predicted"	280	0.665	1	21.16862	21.16862	0.98005	1	63	1	3	2	0	0	2	0	0	0	0	0	0	0	1	0	0	3	0	2	1	0	1
"tr|A0A0M1MZX1|A0A0M1MZX1_9MOLU"	"to_be_predicted"	542	0	0	0.00412	0.00394	0.00211	0	0	0	6	0	0	0	2	0	0	0	1	0	0	2	0	0	0	3	0	0	2	2	1
"tr|A0A0M1MZX6|A0A0M1MZX6_9MOLU"	"to_be_predicted"	254	0	0	10.1149	0.14024	0.11398	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1
"tr|A0A0M1MZX9|A0A0M1MZX9_9MOLU"	"to_be_predicted"	205	0	0	0.00034	0.00018	0.00986	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1MZY3|A0A0M1MZY3_9MOLU"	"to_be_predicted"	118	0	0	0.02681	0.02681	0.53027	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1
"tr|A0A0M1MZY4|A0A0M1MZY4_9MOLU"	"to_be_predicted"	134	0	0	0.11492	0.11492	0.18709	0	47	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1MZZ0|A0A0M1MZZ0_9MOLU"	"to_be_predicted"	178	0	0	0.15966	0.00049	0.43449	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"tr|A0A0M1MZZ2|A0A0M1MZZ2_9MOLU"	"to_be_predicted"	117	0.605	0	0.00051	0.00022	0.30126	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1MZZ3|A0A0M1MZZ3_9MOLU"	"to_be_predicted"	181	0	0	0.01091	0.00572	0.58873	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1MZZ5|A0A0M1MZZ5_9MOLU"	"to_be_predicted"	118	0	0	0	0	0.70283	0	51	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|A0A0M1MZZ6|A0A0M1MZZ6_9MOLU"	"to_be_predicted"	115	0	0	0.00036	0.00015	0.26716	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"tr|A0A0M1MZZ7|A0A0M1MZZ7_9MOLU"	"to_be_predicted"	178	0	0	0.08885	0.03504	0.16068	0	65	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1
"tr|A0A0M1MZZ8|A0A0M1MZZ8_9MOLU"	"to_be_predicted"	139	0	0	0.00525	0.00364	0.51765	0	23	0	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	1	3
"tr|A0A0M1MZZ9|A0A0M1MZZ9_9MOLU"	"to_be_predicted"	268	0	0	0.00094	0	0.09825	0	33	1	6	2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	1	0	1
"tr|A0A0M1N002|A0A0M1N002_9MOLU"	"to_be_predicted"	337	0	0	0.17499	0.02579	0.15425	0	0	0	3	2	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	1	1	1
"tr|A0A0M1N003|A0A0M1N003_9MOLU"	"to_be_predicted"	83	0	0	0.00592	0.00567	0.53899	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1N004|A0A0M1N004_9MOLU"	"to_be_predicted"	319	0	0	0.01213	0.00301	0.10617	0	0	0	4	1	0	0	1	0	0	0	0	0	0	1	1	0	0	2	1	0	2	1	2
"tr|A0A0M1N006|A0A0M1N006_9MOLU"	"to_be_predicted"	209	0	0	0.00717	0.00041	0.13083	0	46	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|A0A0M1N008|A0A0M1N008_9MOLU"	"to_be_predicted"	72	0	0	0.00184	0.00184	0.48342	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0
"tr|A0A0M1N010|A0A0M1N010_9MOLU"	"to_be_predicted"	213	0	0	0.0533	0.05014	0.21289	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
"tr|A0A0M1N016|A0A0M1N016_9MOLU"	"to_be_predicted"	201	0	0	0.00063	0	0.17329	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	3	1	1	1
"tr|A0A0M1N017|A0A0M1N017_9MOLU"	"to_be_predicted"	302	0	0	0.68349	0	0.0342	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1N022|A0A0M1N022_9MOLU"	"to_be_predicted"	337	0	0	0.04497	0.04367	0.00279	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0
"tr|A0A0M1N024|A0A0M1N024_9MOLU"	"to_be_predicted"	326	0	0	0.12785	0.01481	0.06958	0	0	1	4	1	0	0	3	0	0	0	0	0	0	0	0	2	1	3	0	0	2	3	1
"tr|A0A0M1N026|A0A0M1N026_9MOLU"	"to_be_predicted"	192	0	0	0.00457	0.00187	0.02716	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|A0A0M1N032|A0A0M1N032_9MOLU"	"to_be_predicted"	1294	0	0	0.29307	0	1E-05	0	0	2	14	3	0	1	3	0	0	2	0	0	0	0	1	1	0	4	0	3	0	1	2
"tr|A0A0M1N040|A0A0M1N040_9MOLU"	"to_be_predicted"	176	0	0	0.00059	0.00055	0.26676	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"tr|A0A0M1N049|A0A0M1N049_9MOLU"	"to_be_predicted"	272	0	0	0.00875	0.0012	0.12968	0	0	1	6	2	0	0	1	0	0	1	1	0	0	0	0	0	0	3	2	1	1	2	1
"tr|A0A0M1N050|A0A0M1N050_9MOLU"	"to_be_predicted"	305	0	0	0.03334	0	0.02302	0	0	0	3	3	0	0	1	0	0	0	0	0	0	2	0	0	2	2	0	1	3	1	1
"tr|A0A0M1N052|A0A0M1N052_9MOLU"	"to_be_predicted"	344	0	0	0.18827	0	0.02599	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	1	1	0
"tr|A0A0M1N056|A0A0M1N056_9MOLU"	"to_be_predicted"	398	0	0	0.21575	0.00076	0.01467	0	0	0	5	2	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	2	1	1
"tr|A0A0M1N057|A0A0M1N057_9MOLU"	"to_be_predicted"	476	0	0	0.06311	0.00144	0.0068	0	0	0	4	2	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	2	1	0
"tr|A0A0M1N061|A0A0M1N061_9MOLU"	"to_be_predicted"	157	0	0	0.00018	0	0.47083	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1N067|A0A0M1N067_9MOLU"	"to_be_predicted"	417	0	0	0.01166	0.00023	0.05604	0	0	0	5	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	3
"tr|A0A0M1N070|A0A0M1N070_9MOLU"	"to_be_predicted"	295	0	0	0.00402	0.0038	0.01336	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0
"tr|A0A0M1N074|A0A0M1N074_9MOLU"	"to_be_predicted"	428	0	0	0.00019	0.00019	0.00549	0	0	0	4	3	0	0	2	0	0	0	0	0	0	1	0	1	2	0	1	0	1	1	3
"tr|A0A0M1N088|A0A0M1N088_9MOLU"	"to_be_predicted"	170	0	0	0.07935	0.06599	0.66198	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"tr|A0A0M1N089|A0A0M1N089_9MOLU"	"to_be_predicted"	315	0	0	0.20246	0.00183	0.04569	0	0	1	4	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0
"tr|A0A0M1N092|A0A0M1N092_9MOLU"	"to_be_predicted"	214	0	0	0.14198	0	0.20789	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"tr|A0A0M1N098|A0A0M1N098_9MOLU"	"to_be_predicted"	517	0	0	3.53163000000001	3.46674	0.16701	0	0	1	6	2	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	2
"tr|A0A0M1N099|A0A0M1N099_9MOLU"	"to_be_predicted"	317	0	0	0.00331	0.00152	0.01371	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2
"tr|A0A0M1N0A1|A0A0M1N0A1_9MOLU"	"to_be_predicted"	454	0	0	0.00873	0.00711	0.00308	0	0	0	6	1	0	0	2	0	0	1	0	0	0	1	1	0	1	1	0	1	0	2	1
"tr|A0A0M1N0A8|A0A0M1N0A8_9MOLU"	"to_be_predicted"	129	0.599	0	0.10889	0.10889	0.87333	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	2	0	1
"tr|A0A0M1N0B0|A0A0M1N0B0_9MOLU"	"to_be_predicted"	82	0	0	0	0	0.54695	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A0M1N0B1|A0A0M1N0B1_9MOLU"	"to_be_predicted"	185	0	0	0.09583	9E-05	0.10334	0	0	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	1	1	0	2	0	1	0
"tr|A0A0M1N0B2|A0A0M1N0B2_9MOLU"	"to_be_predicted"	148	0	0	0	0	0.04109	0	42	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	1	0	2	1
"tr|A0A0M1N0B7|A0A0M1N0B7_9MOLU"	"to_be_predicted"	126	0	0	0.02544	0.0002	0.11147	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|A0A0M1N0B8|A0A0M1N0B8_9MOLU"	"to_be_predicted"	559	0	1	22.11289	22.11017	0.99168	1	0	2	10	5	0	0	2	0	0	0	0	0	0	1	0	4	0	5	1	2	2	4	3
