"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"tr|A0A139JQM6|A0A139JQM6_9MOLU"	"to_be_predicted"	876	0	0	0.09581	0.00097	0.00286	0	0	0	13	2	0	0	4	0	0	0	0	0	0	4	1	0	1	5	0	4	2	4	3
"tr|A0A139JQN6|A0A139JQN6_9MOLU"	"to_be_predicted"	256	0.643	3	63.4794600000001	41.62354	0.805	1	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	2	1	0
"tr|A0A139JQP3|A0A139JQP3_9MOLU"	"to_be_predicted"	645	0	0	0.822370000000001	0.00358	0.02281	0	0	2	8	5	0	0	3	0	0	0	0	0	0	3	1	0	1	4	1	5	1	4	0
"tr|A0A139JQP5|A0A139JQP5_9MOLU"	"to_be_predicted"	343	0	0	2.26498	0.00019	0.08966	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0
"tr|A0A139JQP7|A0A139JQP7_9MOLU"	"to_be_predicted"	227	0	0	11.29811	0.9456	0.44718	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	2	1	2
"tr|A0A139JQP8|A0A139JQP8_9MOLU"	"to_be_predicted"	422	0	0	0.01947	0.01751	0.0074	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2
"tr|A0A139JQS3|A0A139JQS3_9MOLU"	"to_be_predicted"	885	0	0	0.14576	0.01538	0.00579	0	0	0	7	2	0	0	3	0	0	1	0	0	0	1	2	0	2	3	0	2	3	2	1
"tr|A0A139JQT4|A0A139JQT4_9MOLU"	"to_be_predicted"	790	0	0	0.09933	0	0.00318	0	0	0	8	5	0	0	1	0	0	1	0	0	0	0	1	0	3	2	1	1	2	4	0
"tr|A0A139JQT6|A0A139JQT6_9MOLU"	"to_be_predicted"	635	0	0	0.05996	0.00201	0.00487	0	0	0	9	5	0	0	1	0	0	0	0	0	0	0	0	2	3	4	0	4	1	3	2
"tr|A0A139JQX1|A0A139JQX1_9MOLU"	"to_be_predicted"	187	0	0	0.85846	0.66259	0.12068	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	2	1
"tr|A0A139JR01|A0A139JR01_9MOLU"	"to_be_predicted"	218	0	0	0.00119	0.00119	0.01034	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1
"tr|A0A139JR04|A0A139JR04_9MOLU"	"to_be_predicted"	296	0	0	2.0007	0.43089	0.12529	0	0	1	9	1	0	0	2	0	0	0	0	0	0	0	0	0	2	3	0	1	0	2	2
"tr|A0A139JR09|A0A139JR09_9MOLU"	"to_be_predicted"	913	0	0	0.06646	0.01588	0.00281	0	0	2	6	4	0	0	3	0	0	0	0	0	0	3	0	1	3	3	0	4	1	1	4
"tr|A0A139JR12|A0A139JR12_9MOLU"	"to_be_predicted"	511	0	0	0.00523	0.00194	0.00059	0	0	0	11	0	0	0	3	0	0	0	0	0	0	1	0	0	1	5	0	2	3	1	1
"tr|A0A139JR14|A0A139JR14_9MOLU"	"to_be_predicted"	329	0	0	0.03418	0.00368	0.07032	0	0	1	4	3	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	2
"tr|A0A139JR20|A0A139JR20_9MOLU"	"to_be_predicted"	456	0	0	0.90706	0.877140000000001	0.03257	0	0	1	9	3	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	1	4	0
"tr|A0A139JR22|A0A139JR22_9MOLU"	"to_be_predicted"	237	0	0	2.4697	0.71759	0.08268	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A139JR30|A0A139JR30_9MOLU"	"to_be_predicted"	842	0	0	1.36998	0.22036	0.06942	0	0	2	18	5	0	0	1	0	0	1	0	0	0	0	0	0	3	4	1	3	2	2	2
"tr|A0A139JR41|A0A139JR41_9MOLU"	"to_be_predicted"	651	0	0	0.318770000000001	0.22981	0.01608	0	0	0	8	2	0	0	2	0	0	0	1	0	0	1	0	0	1	2	0	1	0	1	2
"tr|A0A139JR43|A0A139JR43_9MOLU"	"to_be_predicted"	415	0	0	1.90713	0.00868	0.09469	0	0	0	8	1	0	0	2	0	0	1	0	0	0	0	0	1	0	3	0	0	1	3	0
"tr|A0A139JR65|A0A139JR65_9MOLU"	"to_be_predicted"	433	0	0	37.2193500000001	0.00054	0.43492	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	1	1
"tr|A0A139JR81|A0A139JR81_9MOLU"	"to_be_predicted"	424	0	0	0.06557	0	0.00436	0	0	1	5	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	3
"tr|A0A139JR88|A0A139JR88_9MOLU"	"to_be_predicted"	800	0	0	0.12928	0.00148	0.00387	0	0	1	7	3	0	0	3	0	0	1	0	0	0	3	1	0	2	0	0	1	0	1	4
"tr|A0A139JRB3|A0A139JRB3_9MOLU"	"to_be_predicted"	327	0	0	0.11429	0.02354	0.02535	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
"tr|A0A139JRE0|A0A139JRE0_9MOLU"	"to_be_predicted"	435	0	0	0.22373	2E-05	0.02665	0	0	0	4	5	0	0	1	0	0	0	0	0	0	0	0	0	3	4	1	3	1	2	2
"tr|A0A139JPY7|A0A139JPY7_9MOLU"	"to_be_predicted"	209	0	0	2.29322	0	0.54197	0	21	0	3	4	0	0	0	0	0	1	0	0	0	0	1	1	1	2	0	1	0	3	1
"tr|A0A139JPZ1|A0A139JPZ1_9MOLU"	"to_be_predicted"	141	0	0	0.17137	0.02654	0.58738	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A139JQ09|A0A139JQ09_9MOLU"	"to_be_predicted"	569	0	0	3.62502	3.35682	0.12249	0	0	0	4	2	0	0	3	0	0	0	0	0	0	1	0	0	1	2	0	0	1	1	2
"tr|A0A139JQ11|A0A139JQ11_9MOLU"	"to_be_predicted"	273	0	0	2.17994	0.58765	0.08379	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A139JQ35|A0A139JQ35_9MOLU"	"to_be_predicted"	439	0	0	0.963669999999997	0.29556	0.02982	0	0	1	7	4	0	0	2	0	0	0	0	0	0	0	0	0	3	4	1	6	0	1	3
"tr|A0A139JQ63|A0A139JQ63_9MOLU"	"to_be_predicted"	332	0	0	2.05956	8E-05	0.00653	0	0	1	5	1	0	0	1	0	0	0	0	0	0	1	1	0	0	3	1	0	4	0	2
"tr|A0A139JQ66|A0A139JQ66_9MOLU"	"to_be_predicted"	206	0	0	0.04035	0.00016	0.10091	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0
"tr|A0A139JQ68|A0A139JQ68_9MOLU"	"to_be_predicted"	286	0	0	0.06093	0.05896	0.01502	0	0	0	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	1
"tr|A0A139JQ80|A0A139JQ80_9MOLU"	"to_be_predicted"	84	0	0	0.00259	0.00259	0.44212	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
"tr|A0A139JQ81|A0A139JQ81_9MOLU"	"to_be_predicted"	119	0	0	0.00059	0	0.41866	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
"tr|A0A139JQ88|A0A139JQ88_9MOLU"	"to_be_predicted"	520	0	0	4.40226999999999	3.17998	0.16466	0	0	0	7	2	0	0	3	0	0	0	0	0	0	0	0	0	2	2	1	2	3	0	1
"tr|A0A139JQ92|A0A139JQ92_9MOLU"	"to_be_predicted"	152	0	0	3.20672	0.20885	0.77083	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|A0A139JQ99|A0A139JQ99_9MOLU"	"to_be_predicted"	164	0	0	8.32422999999999	0.00585	0.1392	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0
"tr|A0A139JQC4|A0A139JQC4_9MOLU"	"to_be_predicted"	201	0	0	4.56401	0.0231	0.24837	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1
"tr|A0A139JQC7|A0A139JQC7_9MOLU"	"to_be_predicted"	208	0	0	0.01256	0.00056	0.01683	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	2
"tr|A0A139JQD1|A0A139JQD1_9MOLU"	"to_be_predicted"	191	0	0	0.71571	0.00654	0.0269	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0
"tr|A0A139JQE4|A0A139JQE4_9MOLU"	"to_be_predicted"	75	0	0	0	0	0.76111	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
"tr|A0A139JQF0|A0A139JQF0_9MOLU"	"to_be_predicted"	290	0	0	0.875339999999999	0.8531	0.048	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|A0A139JQF6|A0A139JQF6_9MOLU"	"to_be_predicted"	506	0	0	0.17562	0.0008	0.01573	0	0	1	4	4	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1
"tr|A0A139JQF7|A0A139JQF7_9MOLU"	"to_be_predicted"	568	0	0	2.14845	0.15273	0.0215	0	0	0	6	3	0	0	1	0	0	0	0	0	0	0	0	0	2	3	1	0	1	1	4
"tr|A0A139JQH7|A0A139JQH7_9MOLU"	"to_be_predicted"	210	0	0	0.00639	0.00103	0.01022	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
"tr|A0A139JQI2|A0A139JQI2_9MOLU"	"to_be_predicted"	280	0	0	0.21364	0.03997	0.00591	0	0	0	5	1	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	3	0	0	1
"tr|A0A139JQK1|A0A139JQK1_9MOLU"	"to_be_predicted"	253	0	0	0.408230000000001	0.3459	0.01375	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
"tr|A0A139JQK3|A0A139JQK3_9MOLU"	"to_be_predicted"	175	0	0	0.10964	0.10033	0.25385	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0
"tr|A0A139JQL3|A0A139JQL3_9MOLU"	"to_be_predicted"	104	0	0	0.00046	0	0.18206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A139JQL5|A0A139JQL5_9MOLU"	"to_be_predicted"	290	0	0	22.50142	0.063	0.4984	0	0	1	7	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	3	0	1	0
"tr|A0A139JQL6|A0A139JQL6_9MOLU"	"to_be_predicted"	630	0	0	0.05144	0.00074	0.00394	0	47	1	13	5	0	0	3	0	0	0	0	0	0	0	0	0	1	5	2	0	2	0	6
"tr|A0A139JQL8|A0A139JQL8_9MOLU"	"to_be_predicted"	253	0	0	0.00042	0	0.06019	0	68	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	2
"tr|A0A139JQL9|A0A139JQL9_9MOLU"	"to_be_predicted"	495	0	0	0.02562	0.0004	0.01788	0	0	0	5	4	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	1	1	2	1
"tr|A0A139JQM1|A0A139JQM1_9MOLU"	"to_be_predicted"	367	0	0	0.25066	0	0.00449	0	0	1	10	2	0	0	1	0	0	1	0	0	0	1	0	0	0	7	0	3	1	2	2
"tr|A0A139JQM2|A0A139JQM2_9MOLU"	"to_be_predicted"	204	0	0	0.00208	0	0.15025	0	0	0	8	3	0	0	1	0	0	0	0	0	0	1	1	0	2	4	0	3	1	1	4
"tr|A0A139JQM5|A0A139JQM5_9MOLU"	"to_be_predicted"	302	0	0	0.02755	0.02711	0.04486	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|A0A139JQN5|A0A139JQN5_9MOLU"	"to_be_predicted"	877	0	10	216.16296	0.00494	0.99448	0	0	1	13	5	0	0	1	0	0	0	0	0	0	0	0	0	2	4	1	2	6	1	1
"tr|A0A139JQP1|A0A139JQP1_9MOLU"	"to_be_predicted"	295	0	2	39.46866	0.03648	0.83385	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2	0	0
"tr|A0A139JQP6|A0A139JQP6_9MOLU"	"to_be_predicted"	114	0	0	7.4653	0.41295	0.7584	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
"tr|A0A139JQQ6|A0A139JQQ6_9MOLU"	"to_be_predicted"	220	0	0	0.57761	0.01963	0.26407	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	0
"tr|A0A139JQR1|A0A139JQR1_9MOLU"	"to_be_predicted"	418	0	0	0.962549999999999	0.92071	0.04951	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
"tr|A0A139JQS1|A0A139JQS1_9MOLU"	"to_be_predicted"	367	0	0	0.02289	0	0.02338	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|A0A139JQS8|A0A139JQS8_9MOLU"	"to_be_predicted"	150	0	0	0.59336	0.29996	0.13796	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A139JQT2|A0A139JQT2_9MOLU"	"to_be_predicted"	423	0	0	4.67677	0	0.23092	0	0	1	6	1	0	0	5	0	0	0	0	0	0	2	1	0	1	2	0	1	3	2	2
"tr|A0A139JQU0|A0A139JQU0_9MOLU"	"to_be_predicted"	284	0	0	0.0089	0.00358	0.00921	0	0	0	5	1	0	0	3	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	2
"tr|A0A139JQU6|A0A139JQU6_9MOLU"	"to_be_predicted"	934	0	0	0.97429	0.48458	0.02303	0	0	4	12	6	0	1	2	0	0	1	0	0	0	1	0	2	4	3	1	5	3	3	2
"tr|A0A139JQV0|A0A139JQV0_9MOLU"	"to_be_predicted"	330	0	0	0.24841	0.0018	0.02489	0	0	0	4	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1
"tr|A0A139JQV1|A0A139JQV1_9MOLU"	"to_be_predicted"	454	0	0	0.28929	0.0274	0.03012	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0
"tr|A0A139JQV5|A0A139JQV5_9MOLU"	"to_be_predicted"	306	0	0	0.13278	0.01961	0.01783	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2
"tr|A0A139JQV6|A0A139JQV6_9MOLU"	"to_be_predicted"	452	0	0	0.11656	0.08155	0.00507	0	0	0	9	4	0	0	1	0	0	0	0	0	0	1	0	0	4	1	0	2	2	1	1
"tr|A0A139JQV7|A0A139JQV7_9MOLU"	"to_be_predicted"	1388	0	0	2.07879	0	3E-05	0	0	3	17	5	0	0	4	0	0	0	0	0	0	1	0	1	4	5	0	0	5	2	4
"tr|A0A139JQW2|A0A139JQW2_9MOLU"	"to_be_predicted"	348	0	0	3.10819	0	0.0158	0	0	0	4	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	2	1	0
"tr|A0A139JQW4|A0A139JQW4_9MOLU"	"to_be_predicted"	564	0	0	0.03175	0.00334	0.00463	0	0	3	7	2	0	0	4	0	0	4	0	0	0	1	2	1	2	2	0	4	2	1	1
"tr|A0A139JQW5|A0A139JQW5_9MOLU"	"to_be_predicted"	194	0	0	0.02932	0.01361	0.19603	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
"tr|A0A139JQW9|A0A139JQW9_9MOLU"	"to_be_predicted"	301	0	0	5.54186999999999	0.00035	0.10193	0	0	3	10	4	0	0	2	0	0	1	0	0	0	1	0	1	2	4	1	8	1	0	2
"tr|A0A139JQX3|A0A139JQX3_9MOLU"	"to_be_predicted"	362	0	0	1.26745	0.00486	0.02988	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"tr|A0A139JQX5|A0A139JQX5_9MOLU"	"to_be_predicted"	606	0	0	0.23808	0.00079	0.00794	0	0	0	11	0	0	1	4	0	0	0	0	0	0	0	1	1	0	4	0	2	1	1	2
"tr|A0A139JQX6|A0A139JQX6_9MOLU"	"to_be_predicted"	89	0	0	0	0	0.93423	0	0	0	6	2	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	1	3
"tr|A0A139JQX7|A0A139JQX7_9MOLU"	"to_be_predicted"	882	0	0	9.51475999999999	0.31044	0.05161	0	0	3	11	6	0	0	3	0	0	1	0	0	0	1	1	2	4	2	1	2	3	3	3
"tr|A0A139JQX8|A0A139JQX8_9MOLU"	"to_be_predicted"	220	0.639	6	124.4721	36.04108	0.69598	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
"tr|A0A139JQY2|A0A139JQY2_9MOLU"	"to_be_predicted"	135	0	0	0.02437	0.02011	0.22438	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0
"tr|A0A139JQY6|A0A139JQY6_9MOLU"	"to_be_predicted"	464	0	0	0.98329	0.78763	0.04015	0	0	0	5	1	0	0	1	0	0	1	0	0	0	1	0	1	0	2	0	2	2	0	0
"tr|A0A139JQY9|A0A139JQY9_9MOLU"	"to_be_predicted"	359	0	0	0.00341	0.00092	0.00426	0	0	1	3	2	0	0	2	0	0	0	0	0	0	1	0	0	2	2	0	2	1	1	1
"tr|A0A139JQZ1|A0A139JQZ1_9MOLU"	"to_be_predicted"	745	0	0	1.58573000000001	1.02536	0.04533	0	0	1	10	3	0	0	3	0	0	3	0	0	0	1	1	0	1	3	1	1	2	2	2
"tr|A0A139JQZ2|A0A139JQZ2_9MOLU"	"to_be_predicted"	49	0	0	0	0	0.39424	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|A0A139JR02|A0A139JR02_9MOLU"	"to_be_predicted"	161	0	0	0.00194	0.00018	0.15046	0	48	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	2	1
"tr|A0A139JR06|A0A139JR06_9MOLU"	"to_be_predicted"	449	0	0	0.15704	0.00697	0.01188	0	0	1	9	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	2	1	0
"tr|A0A139JR08|A0A139JR08_9MOLU"	"to_be_predicted"	338	0	0	2.23169	0.49256	0.10862	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|A0A139JR17|A0A139JR17_9MOLU"	"to_be_predicted"	571	0	0	0.07066	0.0452	0.00537	0	0	1	8	2	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	1	1	1	2
"tr|A0A139JR18|A0A139JR18_9MOLU"	"to_be_predicted"	464	0	0	0.59851	0.4398	0.04	0	0	0	8	2	0	0	2	0	0	0	0	0	0	1	1	0	0	3	1	2	1	1	2
"tr|A0A139JR19|A0A139JR19_9MOLU"	"to_be_predicted"	611	0	0	1.68418	0.00567	0.00943	0	0	0	12	2	0	0	2	0	0	1	0	0	0	2	0	2	0	4	1	2	0	5	2
"tr|A0A139JR21|A0A139JR21_9MOLU"	"to_be_predicted"	844	0	3	64.0254200000004	28.68157	0.93888	1	0	3	10	6	0	0	1	0	0	0	0	0	0	1	1	0	1	4	2	4	0	3	2
"tr|A0A139JR24|A0A139JR24_9MOLU"	"to_be_predicted"	432	0	0	0.00482	0.0004	0.01889	0	0	0	5	5	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	1	2	1	4
"tr|A0A139JR26|A0A139JR26_9MOLU"	"to_be_predicted"	323	0.609	9	189.58923	40.64218	0.36418	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|A0A139JR28|A0A139JR28_9MOLU"	"to_be_predicted"	469	0	0	0.11663	0.00557	0.01356	0	0	0	4	4	0	0	1	0	0	0	0	0	0	1	0	1	2	1	1	3	2	1	1
"tr|A0A139JR29|A0A139JR29_9MOLU"	"to_be_predicted"	102	0	0	0	0	0.17175	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0
"tr|A0A139JR31|A0A139JR31_9MOLU"	"to_be_predicted"	454	0	0	0.02704	0.01425	0.006	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0
"tr|A0A139JR40|A0A139JR40_9MOLU"	"to_be_predicted"	194	0	0	0.535759999999999	0.51626	0.07686	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|A0A139JR42|A0A139JR42_9MOLU"	"to_be_predicted"	360	0	0	0.1583	0	0.02733	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|A0A139JR46|A0A139JR46_9MOLU"	"to_be_predicted"	157	0	0	0.00185	0	0.106	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"tr|A0A139JR53|A0A139JR53_9MOLU"	"to_be_predicted"	287	0	0	0.05004	0.02787	0.08938	0	0	1	6	1	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	2	2	1	0
"tr|A0A139JR55|A0A139JR55_9MOLU"	"to_be_predicted"	144	0	0	0.07085	0.01192	0.62271	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0
"tr|A0A139JR63|A0A139JR63_9MOLU"	"to_be_predicted"	205	0	0	0.58013	0.00186	0.07098	0	0	1	3	1	0	0	2	0	0	0	0	0	0	2	0	0	0	2	1	3	1	1	0
"tr|A0A139JR64|A0A139JR64_9MOLU"	"to_be_predicted"	542	0	0	0.17308	0.16617	0.01429	0	0	1	7	3	0	0	2	0	0	1	0	0	0	2	0	0	1	3	1	1	3	2	1
"tr|A0A139JR69|A0A139JR69_9MOLU"	"to_be_predicted"	443	0	0	0.00031	0	0.01586	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1
"tr|A0A139JR71|A0A139JR71_9MOLU"	"to_be_predicted"	538	0	0	0.55215	0.0331	0.01122	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	2
"tr|A0A139JR78|A0A139JR78_9MOLU"	"to_be_predicted"	583	0	0	0.53867	0.00067	0.00413	0	0	0	5	1	0	0	2	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	3
"tr|A0A139JR90|A0A139JR90_9MOLU"	"to_be_predicted"	666	0	5	115.19981	30.53201	0.9016	1	0	1	9	3	0	0	6	0	0	1	0	0	0	3	1	1	3	2	0	3	4	3	2
"tr|A0A139JR98|A0A139JR98_9MOLU"	"to_be_predicted"	675	0	0	0.646349999999998	0	0.02134	0	0	2	8	0	0	0	5	0	0	2	0	0	0	2	2	0	0	3	0	2	1	1	3
"tr|A0A139JRA4|A0A139JRA4_9MOLU"	"to_be_predicted"	527	0.586	1	22.85562	22.85449	0.99761	1	0	1	5	2	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	0	1	0
