"seq_id"	"name"	"sequence length"	"signal peptide"	"transmembrane domain"	"aa in tr domain"	"first 60 aa"	"prob N-in"	"mTMR"	"IDRs"	"CAMP_PHOSPHO_SITE"	"PKC_PHOSPHO_SITE"	"CK2_PHOSPHO_SITE"	"MYRISTYL"	"AMIDATION"	"ASN_GLYCOSYLATION"	"ASPARAGINE_RICH "	"LEUCINE_ZIPPER"	"MICROBODIES_CTER"	"RGD"	"TYR_PHOSPHO_SITE_1"	"TYR_PHOSPHO_SITE_2"	"CLUMP0"	"CLUMP3"	"CLUMP5"	"CLUMP6"	"CLUMP7"	"CLUMP8"	"bin1"	"bin2"	"bin3"	"bin4"
"sp|Q2NIF5|SYN_AYWBP"	"to_be_predicted"	503	0	0	0.17695	0.00018	0.00854	0	0	0	10	1	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	1	1	2	1
"sp|Q2NIG5|RL35_AYWBP"	"to_be_predicted"	68	0.582	0	0	0	0.7502	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
"sp|Q2NIG6|RL20_AYWBP"	"to_be_predicted"	227	0	0	9.51792999999999	0.50768	0.55409	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"tr|Q2NIG8|Q2NIG8_AYWBP"	"to_be_predicted"	356	0	0	0.02867	0.00054	0.02123	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
"sp|Q2NIG9|ACP_AYWBP"	"to_be_predicted"	76	0	0	0.00019	8E-05	0.2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q2NIH0|Q2NIH0_AYWBP"	"to_be_predicted"	821	0	0	0.03531	0.00297	0.00127	0	0	0	8	3	0	0	3	0	0	3	0	0	0	1	0	2	0	4	0	3	2	2	0
"sp|Q2NIH1|KGUA_AYWBP"	"to_be_predicted"	211	0	0	0.05204	0.05186	0.05647	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	1
"tr|Q2NIH2|Q2NIH2_AYWBP"	"to_be_predicted"	81	0	0	0	0	0.47165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tr|Q2NIH6|Q2NIH6_AYWBP"	"to_be_predicted"	666	0	6	131.50169	32.50603	0.98474	1	0	1	4	1	0	0	3	0	0	0	1	0	0	2	0	0	1	2	0	0	2	3	0
"tr|Q2NII0|Q2NII0_AYWBP"	"to_be_predicted"	195	0	0	0.0001	0.0001	0.07763	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"sp|Q2NIJ3|RS20_AYWBP"	"to_be_predicted"	86	0	0	0.00095	0.00095	0.86429	0	20	0	4	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	1
"sp|Q2NIJ6|TRHO_AYWBP"	"to_be_predicted"	308	0	0	0.02912	0.02912	0.07105	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1
"sp|Q2NIJ7|RL21_AYWBP"	"to_be_predicted"	102	0	0	0.00803	0.008	0.24904	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIJ9|RL27_AYWBP"	"to_be_predicted"	92	0	0	0.00019	3E-05	0.04793	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0
"sp|Q2NIM2|RL31_AYWBP"	"to_be_predicted"	90	0	0	0.00385	0.00385	0.37212	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIM3|RL28_AYWBP"	"to_be_predicted"	62	0	0	0	0	0.77528	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"tr|Q2NIM5|Q2NIM5_AYWBP"	"to_be_predicted"	89	0	0	0.00055	0.00042	0.37958	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
"tr|Q2NIM8|Q2NIM8_AYWBP"	"to_be_predicted"	635	0	0	4.16577999999998	0.48192	0.18329	0	0	0	10	0	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	1	2	1	1
"tr|Q2NIN0|Q2NIN0_AYWBP"	"to_be_predicted"	745	0	0	0.04427	0.00285	0.00141	0	0	0	8	2	0	0	2	0	0	2	0	0	0	1	0	0	1	3	0	3	0	2	0
"sp|Q2NIN2|SYH_AYWBP"	"to_be_predicted"	427	0	0	0.01445	0	0.00858	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"sp|Q2NIN4|TILS_AYWBP"	"to_be_predicted"	436	0	0	4.45961000000001	3.83441	0.15849	0	0	1	4	0	0	0	2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	1	1
"tr|Q2NIN6|Q2NIN6_AYWBP"	"to_be_predicted"	306	0	0	0.0015	0	0.01994	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0
"sp|Q2NIP1|RS15_AYWBP"	"to_be_predicted"	74	0	0	0	0	0.5885	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
"tr|Q2NIP4|Q2NIP4_AYWBP"	"to_be_predicted"	152	0	0	0.11335	0.01943	0.25629	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIP5|RS9_AYWBP"	"to_be_predicted"	130	0	0	0.02468	0.00356	0.37586	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
"tr|Q2NIQ1|Q2NIQ1_AYWBP"	"to_be_predicted"	184	0	0	0.00423	0.00396	0.08647	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
"tr|Q2NIQ2|Q2NIQ2_AYWBP"	"to_be_predicted"	152	0	0	0.13046	0.04939	0.72932	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1
"tr|Q2NIQ4|Q2NIQ4_AYWBP"	"to_be_predicted"	357	0	0	0	0	0.00413	0	0	1	4	2	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	2	0	0
"sp|Q2NIQ6|IF2_AYWBP"	"to_be_predicted"	623	0	0	0.302000000000001	0.26637	0.01782	0	45	0	11	3	0	0	4	0	0	0	0	0	0	1	0	2	1	3	1	3	0	5	1
"tr|Q2NIQ7|Q2NIQ7_AYWBP"	"to_be_predicted"	113	0	0	0.00075	0.00074	0.28842	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	2	1	0	0
"sp|Q2NIQ9|PTH_AYWBP"	"to_be_predicted"	188	0	0	0.00761	0.00211	0.02546	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
"tr|Q2NIS0|Q2NIS0_AYWBP"	"to_be_predicted"	212	0	0	0.03626	0.00231	0.32307	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIS2|RS2_AYWBP"	"to_be_predicted"	269	0	0	0.02371	0.00089	0.06238	0	35	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	0	0
"sp|Q2NIS3|EFTS_AYWBP"	"to_be_predicted"	274	0	0	0.01627	0.00453	0.11359	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	2	1	1
"sp|Q2NIS5|RRF_AYWBP"	"to_be_predicted"	184	0	0	0.04678	0.02959	0.10855	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
"tr|Q2NIS6|Q2NIS6_AYWBP"	"to_be_predicted"	303	0	8	165.63955	26.17179	0.74322	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
"tr|Q2NIS9|Q2NIS9_AYWBP"	"to_be_predicted"	288	0	0	0.00819	0.00227	0.01762	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	2	0	1	1
"tr|Q2NIT0|Q2NIT0_AYWBP"	"to_be_predicted"	398	0	0	0.01545	0.00013	0.02066	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0
"tr|Q2NIT1|Q2NIT1_AYWBP"	"to_be_predicted"	335	0	0	0.08172	0.04712	0.02593	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
"tr|Q2NIU0|Q2NIU0_AYWBP"	"to_be_predicted"	363	0	0	0.00194	0.00194	0.00472	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
"tr|Q2NIU4|Q2NIU4_AYWBP"	"to_be_predicted"	498	0	0	0.79836	0	0.00541	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
"sp|Q2NIV1|RL32_AYWBP"	"to_be_predicted"	68	0	0	0.12192	0.12192	0.49565	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIV2|RS10_AYWBP"	"to_be_predicted"	105	0	0	0.01295	8E-05	0.68594	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0
"sp|Q2NIV4|RL3_AYWBP"	"to_be_predicted"	221	0	0	0.02088	0.00549	0.07245	0	34	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
"sp|Q2NIV5|RL4_AYWBP"	"to_be_predicted"	207	0	0	0.00769	0	0.11238	0	21	0	7	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	3	0
"sp|Q2NIV6|RL23_AYWBP"	"to_be_predicted"	96	0	0	0.00129	0.00123	0.54691	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIV7|RL2_AYWBP"	"to_be_predicted"	276	0	0	0.00626	0.00018	0.481	0	56	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"sp|Q2NIV8|RS19_AYWBP"	"to_be_predicted"	93	0	0	0.02993	0.02952	0.66144	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIV9|RL22_AYWBP"	"to_be_predicted"	129	0	0	0.24071	0.23627	0.51721	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"sp|Q2NIW0|RS3_AYWBP"	"to_be_predicted"	252	0	0	0.03647	0	0.0612	0	27	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	3	0	1
"sp|Q2NIW1|RL16_AYWBP"	"to_be_predicted"	140	0	0	0.01198	0.00134	0.50209	0	0	0	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1
"tr|Q2NIW2|Q2NIW2_AYWBP"	"to_be_predicted"	107	0	0	0.00032	0.00032	0.33389	0	25	0	4	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2
"sp|Q2NIW3|RS17_AYWBP"	"to_be_predicted"	87	0	0	0	0	0.60239	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1
"sp|Q2NIW4|RL14_AYWBP"	"to_be_predicted"	120	0	0	0.01002	0.0085	0.27637	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1
"sp|Q2NIW5|RL24_AYWBP"	"to_be_predicted"	115	0	0	0.00018	0.00018	0.38559	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1
"sp|Q2NIW6|RL5_AYWBP"	"to_be_predicted"	181	0	0	0.00338	0.00298	0.2288	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIW7|RS14_AYWBP"	"to_be_predicted"	89	0	0	0.00018	1E-05	0.72121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIW8|RS8_AYWBP"	"to_be_predicted"	130	0	0	0.03851	0.01849	0.17056	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIW9|RL6_AYWBP"	"to_be_predicted"	184	0	0	0.01634	0	0.33572	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"sp|Q2NIX0|RL18_AYWBP"	"to_be_predicted"	117	0.616	0	0.00232	1E-05	0.3286	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIX1|RS5_AYWBP"	"to_be_predicted"	185	0	0	0.02454	0.00042	0.09303	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"sp|Q2NIX2|RL30_AYWBP"	"to_be_predicted"	65	0	0	0.01043	0.01033	0.56862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sp|Q2NIX3|RL15_AYWBP"	"to_be_predicted"	145	0	0	0.00078	0	0.19202	0	50	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1
"tr|Q2NIX4|Q2NIX4_AYWBP"	"to_be_predicted"	413	0.65	9	208.3145	29.81903	0.93108	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"sp|Q2NIX7|IF1_AYWBP"	"to_be_predicted"	78	0	0	0.00252	0.00252	0.66349	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
"sp|Q2NIX8|RL36_AYWBP"	"to_be_predicted"	38	0	0	0	0	0.93005	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"sp|Q2NIX9|RS13_AYWBP"	"to_be_predicted"	126	0	0	0.33382	0.33382	0.20977	0	33	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	2	1	0	0
"sp|Q2NIY0|RS11_AYWBP"	"to_be_predicted"	128	0.615	0	0.12739	0.12577	0.90232	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	1	0	0
"sp|Q2NIY2|RL17_AYWBP"	"to_be_predicted"	118	0	0	0.00018	0.00018	0.18167	0	0	1	3	0	0	0	2	0	0	0	1	0	0	1	0	0	0	3	0	0	3	1	0
